습도,날짜,자치구
83.25,20160409,성북구
64.0,20160410,성북구
45.375,20160411,성북구
56.625,20160412,성북구
69.79166667,20160413,성북구
68.08333333,20160414,성북구
47.91666667,20160415,성북구
76.125,20160416,성북구
62.75,20160417,성북구
67.04166667,20160418,성북구
53.75,20160419,성북구
67.83333333,20160420,성북구
85.125,20160421,성북구
74.95833333,20160422,성북구
48.41666667,20160423,성북구
39.25,20160424,성북구
37.5,20160425,성북구
31.54166667,20160426,성북구
37.79166667,20160427,성북구
37.70833333,20160428,성북구
47.875,20160429,성북구
53.375,20160430,성북구
32.41666667,20160401,강북구
52.45833333,20160402,강북구
75.91666667,20160403,강북구
41.70833333,20160404,강북구
47.33333333,20160405,강북구
59.5,20160406,강북구
68.625,20160407,강북구
73.75,20160408,강북구
81.5,20160409,강북구
63.04166667,20160410,강북구
45.04166667,20160411,강북구
57.625,20160412,강북구
70.625,20160413,강북구
68.75,20160414,강북구
50.58333333,20160415,강북구
74.70833333,20160416,강북구
63.875,20160417,강북구
67.70833333,20160418,강북구
56.29166667,20160419,강북구
69.04166667,20160420,강북구
85.25,20160421,강북구
76.29166667,20160422,강북구
49.45833333,20160423,강북구
41.08333333,20160424,강북구
39.25,20160425,강북구
35.33333333,20160426,강북구
39.5,20160427,강북구
41.125,20160428,강북구
51.41666667,20160429,강북구
56.29166667,20160430,강북구
32.41666667,20160401,도봉구
52.45833333,20160402,도봉구
75.91666667,20160403,도봉구
41.70833333,20160404,도봉구
47.33333333,20160405,도봉구
59.5,20160406,도봉구
68.625,20160407,도봉구
73.75,20160408,도봉구
81.5,20160409,도봉구
63.04166667,20160410,도봉구
45.04166667,20160411,도봉구
57.625,20160412,도봉구
70.625,20160413,도봉구
68.75,20160414,도봉구
50.58333333,20160415,도봉구
74.70833333,20160416,도봉구
63.875,20160417,도봉구
67.70833333,20160418,도봉구
56.29166667,20160419,도봉구
69.04166667,20160420,도봉구
85.25,20160421,도봉구
76.29166667,20160422,도봉구
49.45833333,20160423,도봉구
41.08333333,20160424,도봉구
39.25,20160425,도봉구
35.33333333,20160426,도봉구
39.5,20160427,도봉구
41.125,20160428,도봉구
51.41666667,20160429,도봉구
56.29166667,20160430,도봉구
32.41666667,20160401,노원구
52.45833333,20160402,노원구
75.91666667,20160403,노원구
41.70833333,20160404,노원구
47.33333333,20160405,노원구
59.5,20160406,노원구
68.625,20160407,노원구
73.75,20160408,노원구
81.5,20160409,노원구
63.04166667,20160410,노원구
45.04166667,20160411,노원구
57.625,20160412,노원구
70.625,20160413,노원구
68.75,20160414,노원구
50.58333333,20160415,노원구
74.70833333,20160416,노원구
63.875,20160417,노원구
67.70833333,20160418,노원구
56.29166667,20160419,노원구
69.04166667,20160420,노원구
85.25,20160421,노원구
76.29166667,20160422,노원구
49.45833333,20160423,노원구
41.08333333,20160424,노원구
39.25,20160425,노원구
35.33333333,20160426,노원구
39.5,20160427,노원구
41.125,20160428,노원구
51.41666667,20160429,노원구
56.29166667,20160430,노원구
32.0,20160401,은평구
53.45833333,20160402,은평구
73.625,20160403,은평구
42.125,20160404,은평구
47.95833333,20160405,은평구
58.25,20160406,은평구
67.83333333,20160407,은평구
72.29166667,20160408,은평구
81.75,20160409,은평구
63.0,20160410,은평구
44.70833333,20160411,은평구
57.41666667,20160412,은평구
73.75,20160413,은평구
72.375,20160414,은평구
48.875,20160415,은평구
76.25,20160416,은평구
64.29166667,20160417,은평구
68.08333333,20160418,은평구
55.75,20160419,은평구
69.04166667,20160420,은평구
85.875,20160421,은평구
79.20833333,20160422,은평구
50.04166667,20160423,은평구
42.41666667,20160424,은평구
37.95833333,20160425,은평구
32.79166667,20160426,은평구
38.75,20160427,은평구
40.75,20160428,은평구
51.16666667,20160429,은평구
53.79166667,20160430,은평구
27.08333333,20160401,서대문구
52.375,20160402,서대문구
80.41666667,20160403,서대문구
39.08333333,20160404,서대문구
44.83333333,20160405,서대문구
60.75,20160406,서대문구
68.5,20160407,서대문구
75.83333333,20160408,서대문구
83.25,20160409,서대문구
64.0,20160410,서대문구
45.375,20160411,서대문구
56.625,20160412,서대문구
69.79166667,20160413,서대문구
68.08333333,20160414,서대문구
47.91666667,20160415,서대문구
76.125,20160416,서대문구
62.75,20160417,서대문구
67.04166667,20160418,서대문구
53.75,20160419,서대문구
67.83333333,20160420,서대문구
85.125,20160421,서대문구
74.95833333,20160422,서대문구
48.41666667,20160423,서대문구
39.25,20160424,서대문구
37.5,20160425,서대문구
31.54166667,20160426,서대문구
37.79166667,20160427,서대문구
37.70833333,20160428,서대문구
47.875,20160429,서대문구
53.375,20160430,서대문구
33.33333333,20160401,마포구
53.75,20160402,마포구
76.20833333,20160403,마포구
42.79166667,20160404,마포구
47.25,20160405,마포구
58.75,20160406,마포구
68.79166667,20160407,마포구
72.875,20160408,마포구
81.91666667,20160409,마포구
64.79166667,20160410,마포구
45.625,20160411,마포구
57.66666667,20160412,마포구
75.29166667,20160413,마포구
72.33333333,20160414,마포구
48.83333333,20160415,마포구
77.375,20160416,마포구
65.08333333,20160417,마포구
68.29166667,20160418,마포구
54.75,20160419,마포구
68.45833333,20160420,마포구
84.75,20160421,마포구
78.125,20160422,마포구
50.33333333,20160423,마포구
44.29166667,20160424,마포구
38.91666667,20160425,마포구
32.91666667,20160426,마포구
39.04166667,20160427,마포구
41.33333333,20160428,마포구
51.25,20160429,마포구
54.54166667,20160430,마포구
39.66666667,20160401,양천구
55.5,20160402,양천구
73.125,20160403,양천구
45.75,20160404,양천구
50.70833333,20160405,양천구
60.79166667,20160406,양천구
68.79166667,20160407,양천구
73.75,20160408,양천구
82.125,20160409,양천구
65.16666667,20160410,양천구
47.125,20160411,양천구
60.16666667,20160412,양천구
76.04166667,20160413,양천구
74.25,20160414,양천구
51.625,20160415,양천구
79.79166667,20160416,양천구
68.04166667,20160417,양천구
68.58333333,20160418,양천구
56.375,20160419,양천구
69.58333333,20160420,양천구
84.58333333,20160421,양천구
78.16666667,20160422,양천구
52.83333333,20160423,양천구
48.75,20160424,양천구
42.375,20160425,양천구
34.125,20160426,양천구
38.75,20160427,양천구
44.375,20160428,양천구
54.58333333,20160429,양천구
58.91666667,20160430,양천구
39.66666667,20160401,강서구
55.5,20160402,강서구
73.125,20160403,강서구
45.75,20160404,강서구
50.70833333,20160405,강서구
60.79166667,20160406,강서구
68.79166667,20160407,강서구
73.75,20160408,강서구
82.125,20160409,강서구
65.16666667,20160410,강서구
47.125,20160411,강서구
60.16666667,20160412,강서구
76.04166667,20160413,강서구
74.25,20160414,강서구
51.625,20160415,강서구
79.79166667,20160416,강서구
68.04166667,20160417,강서구
68.58333333,20160418,강서구
56.375,20160419,강서구
69.58333333,20160420,강서구
84.58333333,20160421,강서구
78.16666667,20160422,강서구
52.83333333,20160423,강서구
48.75,20160424,강서구
42.375,20160425,강서구
34.125,20160426,강서구
38.75,20160427,강서구
44.375,20160428,강서구
54.58333333,20160429,강서구
58.91666667,20160430,강서구
43.125,20160401,구로구
56.91666667,20160402,구로구
75.0,20160403,구로구
47.66666667,20160404,구로구
51.29166667,20160405,구로구
61.91666667,20160406,구로구
70.08333333,20160407,구로구
74.16666667,20160408,구로구
81.91666667,20160409,구로구
67.41666667,20160410,구로구
48.66666667,20160411,구로구
60.625,20160412,구로구
77.70833333,20160413,구로구
74.04166667,20160414,구로구
52.54166667,20160415,구로구
80.875,20160416,구로구
69.79166667,20160417,구로구
68.91666667,20160418,구로구
56.625,20160419,구로구
69.54166667,20160420,구로구
84.29166667,20160421,구로구
77.375,20160422,구로구
53.25,20160423,구로구
50.58333333,20160424,구로구
44.66666667,20160425,구로구
35.5,20160426,구로구
39.33333333,20160427,구로구
46.54166667,20160428,구로구
55.75,20160429,구로구
60.875,20160430,구로구
43.125,20160401,금천구
56.91666667,20160402,금천구
75.0,20160403,금천구
47.66666667,20160404,금천구
51.29166667,20160405,금천구
61.91666667,20160406,금천구
70.08333333,20160407,금천구
74.16666667,20160408,금천구
81.91666667,20160409,금천구
67.41666667,20160410,금천구
48.66666667,20160411,금천구
60.625,20160412,금천구
77.70833333,20160413,금천구
74.04166667,20160414,금천구
52.54166667,20160415,금천구
80.875,20160416,금천구
69.79166667,20160417,금천구
68.91666667,20160418,금천구
56.625,20160419,금천구
69.54166667,20160420,금천구
84.29166667,20160421,금천구
77.375,20160422,금천구
53.25,20160423,금천구
50.58333333,20160424,금천구
44.66666667,20160425,금천구
35.5,20160426,금천구
39.33333333,20160427,금천구
46.54166667,20160428,금천구
55.75,20160429,금천구
60.875,20160430,금천구
33.33333333,20160401,영등포구
53.75,20160402,영등포구
76.20833333,20160403,영등포구
42.79166667,20160404,영등포구
47.25,20160405,영등포구
58.75,20160406,영등포구
68.79166667,20160407,영등포구
72.875,20160408,영등포구
81.91666667,20160409,영등포구
64.79166667,20160410,영등포구
45.625,20160411,영등포구
57.66666667,20160412,영등포구
75.29166667,20160413,영등포구
72.33333333,20160414,영등포구
48.83333333,20160415,영등포구
77.375,20160416,영등포구
65.08333333,20160417,영등포구
68.29166667,20160418,영등포구
54.75,20160419,영등포구
68.45833333,20160420,영등포구
84.75,20160421,영등포구
78.125,20160422,영등포구
50.33333333,20160423,영등포구
44.29166667,20160424,영등포구
38.91666667,20160425,영등포구
32.91666667,20160426,영등포구
39.04166667,20160427,영등포구
41.33333333,20160428,영등포구
51.25,20160429,영등포구
54.54166667,20160430,영등포구
36.08333333,20160401,동작구
55.16666667,20160402,동작구
77.08333333,20160403,동작구
43.5,20160404,동작구
47.04166667,20160405,동작구
59.20833333,20160406,동작구
69.66666667,20160407,동작구
72.66666667,20160408,동작구
81.04166667,20160409,동작구
66.875,20160410,동작구
46.25,20160411,동작구
57.54166667,20160412,동작구
77.20833333,20160413,동작구
72.54166667,20160414,동작구
49.54166667,20160415,동작구
78.125,20160416,동작구
66.08333333,20160417,동작구
69.16666667,20160418,동작구
54.66666667,20160419,동작구
68.0,20160420,동작구
83.95833333,20160421,동작구
77.41666667,20160422,동작구
51.0,20160423,동작구
46.0,20160424,동작구
40.58333333,20160425,동작구
34.25,20160426,동작구
40.16666667,20160427,동작구
43.45833333,20160428,동작구
51.625,20160429,동작구
55.91666667,20160430,동작구
36.08333333,20160401,관악구
55.16666667,20160402,관악구
77.08333333,20160403,관악구
43.5,20160404,관악구
47.04166667,20160405,관악구
59.20833333,20160406,관악구
69.66666667,20160407,관악구
72.66666667,20160408,관악구
81.04166667,20160409,관악구
66.875,20160410,관악구
46.25,20160411,관악구
57.54166667,20160412,관악구
77.20833333,20160413,관악구
72.54166667,20160414,관악구
49.54166667,20160415,관악구
78.125,20160416,관악구
66.08333333,20160417,관악구
69.16666667,20160418,관악구
54.66666667,20160419,관악구
68.0,20160420,관악구
83.95833333,20160421,관악구
77.41666667,20160422,관악구
51.0,20160423,관악구
46.0,20160424,관악구
40.58333333,20160425,관악구
34.25,20160426,관악구
40.16666667,20160427,관악구
43.45833333,20160428,관악구
51.625,20160429,관악구
55.91666667,20160430,관악구
32.45833333,20160401,서초구
53.5,20160402,서초구
79.08333333,20160403,서초구
41.54166667,20160404,서초구
40.91666667,20160405,서초구
53.75,20160406,서초구
68.875,20160407,서초구
68.75,20160408,서초구
79.29166667,20160409,서초구
67.0,20160410,서초구
44.41666667,20160411,서초구
55.16666667,20160412,서초구
77.95833333,20160413,서초구
69.41666667,20160414,서초구
45.45833333,20160415,서초구
75.08333333,20160416,서초구
64.16666667,20160417,서초구
68.95833333,20160418,서초구
53.29166667,20160419,서초구
66.66666667,20160420,서초구
81.25,20160421,서초구
76.54166667,20160422,서초구
47.95833333,20160423,서초구
41.91666667,20160424,서초구
37.95833333,20160425,서초구
34.04166667,20160426,서초구
40.70833333,20160427,서초구
41.75,20160428,서초구
47.45833333,20160429,서초구
49.0,20160430,서초구
31.66666667,20160401,강남구
51.66666667,20160402,강남구
81.83333333,20160403,강남구
44.66666667,20160404,강남구
46.16666667,20160405,강남구
60.45833333,20160406,강남구
67.29166667,20160407,강남구
74.0,20160408,강남구
83.91666667,20160409,강남구
65.54166667,20160410,강남구
46.375,20160411,강남구
59.41666667,20160412,강남구
71.5,20160413,강남구
68.08333333,20160414,강남구
48.16666667,20160415,강남구
76.625,20160416,강남구
63.33333333,20160417,강남구
68.91666667,20160418,강남구
55.16666667,20160419,강남구
68.79166667,20160420,강남구
85.875,20160421,강남구
74.625,20160422,강남구
48.58333333,20160423,강남구
41.75,20160424,강남구
36.125,20160425,강남구
33.33333333,20160426,강남구
40.375,20160427,강남구
38.625,20160428,강남구
50.20833333,20160429,강남구
53.25,20160430,강남구
32.375,20160401,송파구
52.25,20160402,송파구
79.58333333,20160403,송파구
41.66666667,20160404,송파구
43.91666667,20160405,송파구
57.58333333,20160406,송파구
68.20833333,20160407,송파구
71.375,20160408,송파구
79.5,20160409,송파구
65.41666667,20160410,송파구
44.54166667,20160411,송파구
56.0,20160412,송파구
74.29166667,20160413,송파구
68.125,20160414,송파구
47.20833333,20160415,송파구
74.54166667,20160416,송파구
63.25,20160417,송파구
68.5,20160418,송파구
53.95833333,20160419,송파구
67.04166667,20160420,송파구
83.91666667,20160421,송파구
74.91666667,20160422,송파구
47.58333333,20160423,송파구
42.0,20160424,송파구
37.875,20160425,송파구
34.08333333,20160426,송파구
40.125,20160427,송파구
40.29166667,20160428,송파구
49.75,20160429,송파구
52.375,20160430,송파구
33.45833333,20160401,강동구
51.45833333,20160402,강동구
76.54166667,20160403,강동구
42.45833333,20160404,강동구
45.54166667,20160405,강동구
56.33333333,20160406,강동구
67.95833333,20160407,강동구
68.29166667,20160408,강동구
77.75,20160409,강동구
63.75,20160410,강동구
44.625,20160411,강동구
57.0,20160412,강동구
73.41666667,20160413,강동구
67.58333333,20160414,강동구
47.79166667,20160415,강동구
73.33333333,20160416,강동구
63.75,20160417,강동구
67.625,20160418,강동구
55.0,20160419,강동구
67.625,20160420,강동구
84.20833333,20160421,강동구
74.16666667,20160422,강동구
48.0,20160423,강동구
41.75,20160424,강동구
39.58333333,20160425,강동구
35.875,20160426,강동구
40.125,20160427,강동구
42.41666667,20160428,강동구
51.375,20160429,강동구
56.08333333,20160430,강동구
48.70833333,20160501,종로구
74.54166667,20160502,종로구
77.41666667,20160503,종로구
50.33333333,20160504,종로구
60.25,20160505,종로구
89.70833333,20160506,종로구
53.25,20160507,종로구
42.41666667,20160508,종로구
53.29166667,20160509,종로구
81.95833333,20160510,종로구
56.375,20160511,종로구
65.04166667,20160512,종로구
54.04166667,20160513,종로구
46.54166667,20160514,종로구
78.95833333,20160515,종로구
53.125,20160516,종로구
45.54166667,20160517,종로구
39.25,20160518,종로구
30.66666667,20160519,종로구
28.29166667,20160520,종로구
30.95833333,20160521,종로구
39.54166667,20160522,종로구
55.04166667,20160523,종로구
79.45833333,20160524,종로구
67.0,20160525,종로구
74.625,20160526,종로구
54.5,20160527,종로구
48.95833333,20160528,종로구
57.54166667,20160529,종로구
54.75,20160530,종로구
61.25,20160531,종로구
48.70833333,20160501,중구
74.54166667,20160502,중구
77.41666667,20160503,중구
50.33333333,20160504,중구
60.25,20160505,중구
89.70833333,20160506,중구
53.25,20160507,중구
42.41666667,20160508,중구
53.29166667,20160509,중구
81.95833333,20160510,중구
56.375,20160511,중구
65.04166667,20160512,중구
54.04166667,20160513,중구
46.54166667,20160514,중구
78.95833333,20160515,중구
53.125,20160516,중구
45.54166667,20160517,중구
39.25,20160518,중구
30.66666667,20160519,중구
28.29166667,20160520,중구
30.95833333,20160521,중구
39.54166667,20160522,중구
55.04166667,20160523,중구
79.45833333,20160524,중구
67.0,20160525,중구
74.625,20160526,중구
54.5,20160527,중구
48.95833333,20160528,중구
57.54166667,20160529,중구
54.75,20160530,중구
61.25,20160531,중구
49.95833333,20160501,용산구
73.5,20160502,용산구
78.95833333,20160503,용산구
51.45833333,20160504,용산구
59.70833333,20160505,용산구
89.08333333,20160506,용산구
57.79166667,20160507,용산구
43.33333333,20160508,용산구
53.45833333,20160509,용산구
81.29166667,20160510,용산구
57.83333333,20160511,용산구
64.58333333,20160512,용산구
53.375,20160513,용산구
46.41666667,20160514,용산구
77.625,20160515,용산구
53.79166667,20160516,용산구
49.54166667,20160517,용산구
44.125,20160518,용산구
36.0,20160519,용산구
31.875,20160520,용산구
32.45833333,20160521,용산구
39.125,20160522,용산구
55.0,20160523,용산구
81.41666667,20160524,용산구
67.125,20160525,용산구
73.79166667,20160526,용산구
56.33333333,20160527,용산구
51.70833333,20160528,용산구
58.45833333,20160529,용산구
55.75,20160530,용산구
63.83333333,20160531,용산구
48.83333333,20160501,성동구
73.04166667,20160502,성동구
79.83333333,20160503,성동구
52.04166667,20160504,성동구
60.16666667,20160505,성동구
90.25,20160506,성동구
57.04166667,20160507,성동구
43.75,20160508,성동구
53.41666667,20160509,성동구
82.0,20160510,성동구
58.20833333,20160511,성동구
64.45833333,20160512,성동구
54.58333333,20160513,성동구
47.125,20160514,성동구
78.5,20160515,성동구
53.5,20160516,성동구
48.625,20160517,성동구
41.54166667,20160518,성동구
36.375,20160519,성동구
31.625,20160520,성동구
32.875,20160521,성동구
40.41666667,20160522,성동구
55.70833333,20160523,성동구
79.70833333,20160524,성동구
66.33333333,20160525,성동구
73.58333333,20160526,성동구
55.91666667,20160527,성동구
52.54166667,20160528,성동구
59.33333333,20160529,성동구
56.45833333,20160530,성동구
62.16666667,20160531,성동구
48.54166667,20160501,광진구
73.91666667,20160502,광진구
80.75,20160503,광진구
53.66666667,20160504,광진구
60.95833333,20160505,광진구
89.625,20160506,광진구
56.5,20160507,광진구
42.625,20160508,광진구
53.33333333,20160509,광진구
81.66666667,20160510,광진구
55.29166667,20160511,광진구
65.20833333,20160512,광진구
58.66666667,20160513,광진구
47.08333333,20160514,광진구
79.75,20160515,광진구
51.95833333,20160516,광진구
47.33333333,20160517,광진구
42.16666667,20160518,광진구
36.375,20160519,광진구
28.75,20160520,광진구
32.0,20160521,광진구
40.33333333,20160522,광진구
56.625,20160523,광진구
79.04166667,20160524,광진구
65.66666667,20160525,광진구
72.33333333,20160526,광진구
54.41666667,20160527,광진구
51.75,20160528,광진구
57.125,20160529,광진구
54.95833333,20160530,광진구
59.83333333,20160531,광진구
48.83333333,20160501,동대문구
73.04166667,20160502,동대문구
79.83333333,20160503,동대문구
52.04166667,20160504,동대문구
60.16666667,20160505,동대문구
90.25,20160506,동대문구
57.04166667,20160507,동대문구
43.75,20160508,동대문구
53.41666667,20160509,동대문구
82.0,20160510,동대문구
58.20833333,20160511,동대문구
64.45833333,20160512,동대문구
54.58333333,20160513,동대문구
47.125,20160514,동대문구
78.5,20160515,동대문구
53.5,20160516,동대문구
48.625,20160517,동대문구
41.54166667,20160518,동대문구
36.375,20160519,동대문구
31.625,20160520,동대문구
32.875,20160521,동대문구
40.41666667,20160522,동대문구
55.70833333,20160523,동대문구
79.70833333,20160524,동대문구
66.33333333,20160525,동대문구
73.58333333,20160526,동대문구
55.91666667,20160527,동대문구
52.54166667,20160528,동대문구
59.33333333,20160529,동대문구
56.45833333,20160530,동대문구
62.16666667,20160531,동대문구
48.95833333,20160501,중랑구
72.29166667,20160502,중랑구
80.0,20160503,중랑구
52.70833333,20160504,중랑구
60.25,20160505,중랑구
90.5,20160506,중랑구
60.04166667,20160507,중랑구
44.95833333,20160508,중랑구
54.45833333,20160509,중랑구
82.20833333,20160510,중랑구
58.83333333,20160511,중랑구
63.33333333,20160512,중랑구
55.54166667,20160513,중랑구
47.54166667,20160514,중랑구
79.54166667,20160515,중랑구
54.20833333,20160516,중랑구
49.45833333,20160517,중랑구
43.0,20160518,중랑구
39.20833333,20160519,중랑구
33.33333333,20160520,중랑구
34.375,20160521,중랑구
42.08333333,20160522,중랑구
56.625,20160523,중랑구
79.41666667,20160524,중랑구
66.375,20160525,중랑구
72.54166667,20160526,중랑구
55.625,20160527,중랑구
53.83333333,20160528,중랑구
60.29166667,20160529,중랑구
56.91666667,20160530,중랑구
61.875,20160531,중랑구
48.70833333,20160501,성북구
74.54166667,20160502,성북구
77.41666667,20160503,성북구
50.33333333,20160504,성북구
60.25,20160505,성북구
89.70833333,20160506,성북구
53.25,20160507,성북구
42.41666667,20160508,성북구
53.29166667,20160509,성북구
81.95833333,20160510,성북구
56.375,20160511,성북구
65.04166667,20160512,성북구
54.04166667,20160513,성북구
46.54166667,20160514,성북구
78.95833333,20160515,성북구
53.125,20160516,성북구
45.54166667,20160517,성북구
39.25,20160518,성북구
30.66666667,20160519,성북구
28.29166667,20160520,성북구
30.95833333,20160521,성북구
39.54166667,20160522,성북구
55.04166667,20160523,성북구
79.45833333,20160524,성북구
67.0,20160525,성북구
74.625,20160526,성북구
54.5,20160527,성북구
48.95833333,20160528,성북구
57.54166667,20160529,성북구
54.75,20160530,성북구
61.25,20160531,성북구
50.04166667,20160501,강북구
72.54166667,20160502,강북구
80.75,20160503,강북구
53.20833333,20160504,강북구
61.58333333,20160505,강북구
91.125,20160506,강북구
58.66666667,20160507,강북구
46.20833333,20160508,강북구
55.54166667,20160509,강북구
82.75,20160510,강북구
60.41666667,20160511,강북구
64.70833333,20160512,강북구
54.125,20160513,강북구
49.16666667,20160514,강북구
79.875,20160515,강북구
55.5,20160516,강북구
50.08333333,20160517,강북구
42.25,20160518,강북구
39.83333333,20160519,강북구
35.08333333,20160520,강북구
34.625,20160521,강북구
41.91666667,20160522,강북구
56.45833333,20160523,강북구
80.125,20160524,강북구
66.66666667,20160525,강북구
74.16666667,20160526,강북구
56.58333333,20160527,강북구
54.83333333,20160528,강북구
61.95833333,20160529,강북구
59.125,20160530,강북구
63.54166667,20160531,강북구
50.04166667,20160501,도봉구
72.54166667,20160502,도봉구
80.75,20160503,도봉구
53.20833333,20160504,도봉구
61.58333333,20160505,도봉구
91.125,20160506,도봉구
58.66666667,20160507,도봉구
46.20833333,20160508,도봉구
55.54166667,20160509,도봉구
82.75,20160510,도봉구
60.41666667,20160511,도봉구
64.70833333,20160512,도봉구
54.125,20160513,도봉구
49.16666667,20160514,도봉구
79.875,20160515,도봉구
55.5,20160516,도봉구
50.08333333,20160517,도봉구
42.25,20160518,도봉구
39.83333333,20160519,도봉구
35.08333333,20160520,도봉구
34.625,20160521,도봉구
41.91666667,20160522,도봉구
56.45833333,20160523,도봉구
80.125,20160524,도봉구
66.66666667,20160525,도봉구
74.16666667,20160526,도봉구
56.58333333,20160527,도봉구
54.83333333,20160528,도봉구
61.95833333,20160529,도봉구
59.125,20160530,도봉구
63.54166667,20160531,도봉구
50.04166667,20160501,노원구
72.54166667,20160502,노원구
80.75,20160503,노원구
53.20833333,20160504,노원구
61.58333333,20160505,노원구
91.125,20160506,노원구
58.66666667,20160507,노원구
46.20833333,20160508,노원구
55.54166667,20160509,노원구
82.75,20160510,노원구
60.41666667,20160511,노원구
64.70833333,20160512,노원구
54.125,20160513,노원구
49.16666667,20160514,노원구
79.875,20160515,노원구
55.5,20160516,노원구
50.08333333,20160517,노원구
42.25,20160518,노원구
39.83333333,20160519,노원구
35.08333333,20160520,노원구
34.625,20160521,노원구
41.91666667,20160522,노원구
56.45833333,20160523,노원구
80.125,20160524,노원구
66.66666667,20160525,노원구
74.16666667,20160526,노원구
56.58333333,20160527,노원구
54.83333333,20160528,노원구
61.95833333,20160529,노원구
59.125,20160530,노원구
63.54166667,20160531,노원구
51.66666667,20160501,은평구
73.625,20160502,은평구
80.29166667,20160503,은평구
52.04166667,20160504,은평구
61.29166667,20160505,은평구
89.79166667,20160506,은평구
61.0,20160507,은평구
45.29166667,20160508,은평구
57.125,20160509,은평구
83.66666667,20160510,은평구
58.91666667,20160511,은평구
64.70833333,20160512,은평구
49.54166667,20160513,은평구
48.375,20160514,은평구
79.5,20160515,은평구
55.54166667,20160516,은평구
51.20833333,20160517,은평구
46.33333333,20160518,은평구
38.70833333,20160519,은평구
33.20833333,20160520,은평구
33.45833333,20160521,은평구
38.04166667,20160522,은평구
56.375,20160523,은평구
83.375,20160524,은평구
68.45833333,20160525,은평구
75.875,20160526,은평구
58.29166667,20160527,은평구
53.5,20160528,은평구
61.5,20160529,은평구
59.0,20160530,은평구
66.875,20160531,은평구
48.70833333,20160501,서대문구
74.54166667,20160502,서대문구
77.41666667,20160503,서대문구
50.33333333,20160504,서대문구
60.25,20160505,서대문구
89.70833333,20160506,서대문구
53.25,20160507,서대문구
42.41666667,20160508,서대문구
53.29166667,20160509,서대문구
81.95833333,20160510,서대문구
56.375,20160511,서대문구
65.04166667,20160512,서대문구
54.04166667,20160513,서대문구
46.54166667,20160514,서대문구
78.95833333,20160515,서대문구
53.125,20160516,서대문구
45.54166667,20160517,서대문구
39.25,20160518,서대문구
30.66666667,20160519,서대문구
28.29166667,20160520,서대문구
30.95833333,20160521,서대문구
39.54166667,20160522,서대문구
55.04166667,20160523,서대문구
79.45833333,20160524,서대문구
67.0,20160525,서대문구
74.625,20160526,서대문구
54.5,20160527,서대문구
48.95833333,20160528,서대문구
57.54166667,20160529,서대문구
54.75,20160530,서대문구
61.25,20160531,서대문구
52.33333333,20160501,마포구
74.375,20160502,마포구
78.95833333,20160503,마포구
51.83333333,20160504,마포구
61.29166667,20160505,마포구
88.5,20160506,마포구
59.79166667,20160507,마포구
45.0,20160508,마포구
56.25,20160509,마포구
82.45833333,20160510,마포구
58.33333333,20160511,마포구
64.58333333,20160512,마포구
51.58333333,20160513,마포구
47.625,20160514,마포구
79.16666667,20160515,마포구
54.875,20160516,마포구
50.66666667,20160517,마포구
46.29166667,20160518,마포구
37.58333333,20160519,마포구
33.0,20160520,마포구
33.16666667,20160521,마포구
38.54166667,20160522,마포구
56.45833333,20160523,마포구
83.20833333,20160524,마포구
68.41666667,20160525,마포구
74.95833333,20160526,마포구
57.29166667,20160527,마포구
52.41666667,20160528,마포구
60.04166667,20160529,마포구
57.79166667,20160530,마포구
66.08333333,20160531,마포구
56.41666667,20160501,양천구
76.5,20160502,양천구
80.125,20160503,양천구
54.08333333,20160504,양천구
64.0,20160505,양천구
86.91666667,20160506,양천구
61.41666667,20160507,양천구
47.16666667,20160508,양천구
59.33333333,20160509,양천구
83.16666667,20160510,양천구
59.91666667,20160511,양천구
64.375,20160512,양천구
50.41666667,20160513,양천구
50.83333333,20160514,양천구
80.66666667,20160515,양천구
55.29166667,20160516,양천구
52.16666667,20160517,양천구
48.33333333,20160518,양천구
41.33333333,20160519,양천구
35.66666667,20160520,양천구
35.16666667,20160521,양천구
38.79166667,20160522,양천구
57.70833333,20160523,양천구
84.04166667,20160524,양천구
69.29166667,20160525,양천구
76.41666667,20160526,양천구
59.125,20160527,양천구
55.66666667,20160528,양천구
62.16666667,20160529,양천구
61.0,20160530,양천구
68.375,20160531,양천구
56.41666667,20160501,강서구
76.5,20160502,강서구
80.125,20160503,강서구
54.08333333,20160504,강서구
64.0,20160505,강서구
86.91666667,20160506,강서구
61.41666667,20160507,강서구
47.16666667,20160508,강서구
59.33333333,20160509,강서구
83.16666667,20160510,강서구
59.91666667,20160511,강서구
64.375,20160512,강서구
50.41666667,20160513,강서구
50.83333333,20160514,강서구
80.66666667,20160515,강서구
55.29166667,20160516,강서구
52.16666667,20160517,강서구
48.33333333,20160518,강서구
41.33333333,20160519,강서구
35.66666667,20160520,강서구
35.16666667,20160521,강서구
38.79166667,20160522,강서구
57.70833333,20160523,강서구
84.04166667,20160524,강서구
69.29166667,20160525,강서구
76.41666667,20160526,강서구
59.125,20160527,강서구
55.66666667,20160528,강서구
62.16666667,20160529,강서구
61.0,20160530,강서구
68.375,20160531,강서구
57.54166667,20160501,구로구
76.95833333,20160502,구로구
79.08333333,20160503,구로구
54.83333333,20160504,구로구
64.5,20160505,구로구
85.58333333,20160506,구로구
61.5,20160507,구로구
48.41666667,20160508,구로구
59.70833333,20160509,구로구
82.04166667,20160510,구로구
