기온,날짜,자치구
22.32083333333333,20160705,동대문구
23.37083341666667,20160706,동대문구
24.666666625,20160707,동대문구
27.849999791666654,20160708,동대문구
28.462499875,20160709,동대문구
28.470833291666665,20160710,동대문구
28.070833500000006,20160711,동대문구
26.51666679166667,20160712,동대문구
26.55,20160713,동대문구
27.26666654166667,20160714,동대문구
24.77083320833333,20160715,동대문구
21.020833291666666,20160716,동대문구
21.891666708333336,20160717,동대문구
24.254166625,20160718,동대문구
27.3375,20160719,동대문구
28.458333166666666,20160720,동대문구
27.895833291666666,20160721,동대문구
29.487500166666674,20160722,동대문구
28.46666675,20160723,동대문구
27.920833416666664,20160724,동대문구
28.13749970833333,20160725,동대문구
28.63750012500001,20160726,동대문구
27.73333329166667,20160727,동대문구
27.54583320833333,20160728,동대문구
26.554166541666664,20160729,동대문구
28.72083325,20160730,동대문구
28.52499995833334,20160731,동대문구
23.487499916666664,20160701,중랑구
24.158333541666675,20160702,중랑구
23.35416666666666,20160703,중랑구
21.887499708333333,20160704,중랑구
22.137500125,20160705,중랑구
23.500000083333337,20160706,중랑구
24.399999916666676,20160707,중랑구
27.654166541666665,20160708,중랑구
28.36250020833333,20160709,중랑구
28.358333375000004,20160710,중랑구
28.058333375,20160711,중랑구
26.362499916666664,20160712,중랑구
26.70000008333333,20160713,중랑구
27.07916645833333,20160714,중랑구
24.83749983333333,20160715,중랑구
21.187499958333333,20160716,중랑구
22.00416670833333,20160717,중랑구
24.04999979166667,20160718,중랑구
26.958333125,20160719,중랑구
28.59166654166667,20160720,중랑구
27.937500000000004,20160721,중랑구
29.524999666666673,20160722,중랑구
28.404166583333332,20160723,중랑구
28.04583333333333,20160724,중랑구
28.199999875,20160725,중랑구
28.679166666666664,20160726,중랑구
27.841666625,20160727,중랑구
27.883333208333333,20160728,중랑구
26.808333124999994,20160729,중랑구
28.76666675,20160730,중랑구
28.30833341666667,20160731,중랑구
23.17499983333333,20160701,성북구
23.41249983333333,20160702,성북구
23.22083320833333,20160703,성북구
21.625000125,20160704,성북구
22.383333375,20160705,성북구
22.841666416666666,20160706,성북구
24.50416670833333,20160707,성북구
27.70416683333333,20160708,성북구
28.145833124999992,20160709,성북구
27.74583333333333,20160710,성북구
27.39999991666667,20160711,성북구
26.14166641666668,20160712,성북구
25.95833320833334,20160713,성북구
27.38333308333333,20160714,성북구
24.62916683333333,20160715,성북구
20.916666666666668,20160716,성북구
21.654166583333332,20160717,성북구
23.82083333333333,20160718,성북구
27.04583325,20160719,성북구
28.45833325,20160720,성북구
27.883333375,20160721,성북구
29.30833341666667,20160722,성북구
28.4208335,20160723,성북구
27.858333375,20160724,성북구
27.77916670833333,20160725,성북구
28.19999979166667,20160726,성북구
27.412500041666654,20160727,성북구
27.212500125000005,20160728,성북구
26.37916670833333,20160729,성북구
28.533333083333336,20160730,성북구
28.524999875,20160731,성북구
22.81250008333333,20160701,강북구
23.562500125,20160702,강북구
22.862500041666664,20160703,강북구
21.4625,20160704,강북구
21.316666875,20160705,강북구
22.70416670833333,20160706,강북구
24.09999983333334,20160707,강북구
27.08333308333333,20160708,강북구
27.654166750000005,20160709,강북구
27.74583341666667,20160710,강북구
27.67499975,20160711,강북구
25.87499991666667,20160712,강북구
26.125000291666666,20160713,강북구
26.54999979166667,20160714,강북구
24.237500249999997,20160715,강북구
20.53750025,20160716,강북구
21.345833375,20160717,강북구
23.43750004166667,20160718,강북구
26.55833341666667,20160719,강북구
28.062499875,20160720,강북구
27.320833375000007,20160721,강북구
28.829166666666666,20160722,강북구
27.57083333333333,20160723,강북구
27.12500016666668,20160724,강북구
27.491666750000004,20160725,강북구
27.991666666666674,20160726,강북구
27.09583354166667,20160727,강북구
26.97083325,20160728,강북구
26.066666541666667,20160729,강북구
28.03333333333333,20160730,강북구
27.72500012499999,20160731,강북구
22.81250008333333,20160701,도봉구
23.562500125,20160702,도봉구
22.862500041666664,20160703,도봉구
21.4625,20160704,도봉구
21.316666875,20160705,도봉구
22.70416670833333,20160706,도봉구
24.09999983333334,20160707,도봉구
27.08333308333333,20160708,도봉구
27.654166750000005,20160709,도봉구
27.74583341666667,20160710,도봉구
27.67499975,20160711,도봉구
25.87499991666667,20160712,도봉구
26.125000291666666,20160713,도봉구
26.54999979166667,20160714,도봉구
24.237500249999997,20160715,도봉구
20.53750025,20160716,도봉구
21.345833375,20160717,도봉구
23.43750004166667,20160718,도봉구
26.55833341666667,20160719,도봉구
28.062499875,20160720,도봉구
27.320833375000007,20160721,도봉구
28.829166666666666,20160722,도봉구
27.57083333333333,20160723,도봉구
27.12500016666668,20160724,도봉구
27.491666750000004,20160725,도봉구
27.991666666666674,20160726,도봉구
27.09583354166667,20160727,도봉구
26.97083325,20160728,도봉구
26.066666541666667,20160729,도봉구
28.03333333333333,20160730,도봉구
27.72500012499999,20160731,도봉구
22.81250008333333,20160701,노원구
23.562500125,20160702,노원구
22.862500041666664,20160703,노원구
21.4625,20160704,노원구
21.316666875,20160705,노원구
22.70416670833333,20160706,노원구
24.09999983333334,20160707,노원구
27.08333308333333,20160708,노원구
27.654166750000005,20160709,노원구
27.74583341666667,20160710,노원구
27.67499975,20160711,노원구
25.87499991666667,20160712,노원구
26.125000291666666,20160713,노원구
26.54999979166667,20160714,노원구
24.237500249999997,20160715,노원구
20.53750025,20160716,노원구
21.345833375,20160717,노원구
23.43750004166667,20160718,노원구
26.55833341666667,20160719,노원구
28.062499875,20160720,노원구
27.320833375000007,20160721,노원구
28.829166666666666,20160722,노원구
27.57083333333333,20160723,노원구
27.12500016666668,20160724,노원구
27.491666750000004,20160725,노원구
27.991666666666674,20160726,노원구
27.09583354166667,20160727,노원구
26.97083325,20160728,노원구
26.066666541666667,20160729,노원구
28.03333333333333,20160730,노원구
27.72500012499999,20160731,노원구
22.987499791666664,20160701,은평구
23.43750008333333,20160702,은평구
23.204166666666666,20160703,은평구
21.795833375,20160704,은평구
22.3208335,20160705,은평구
22.5958335,20160706,은평구
24.17083329166667,20160707,은평구
27.237500041666664,20160708,은평구
27.52916666666667,20160709,은평구
27.79583354166667,20160710,은평구
27.641666666666666,20160711,은평구
25.945833166666667,20160712,은평구
25.858333333333334,20160713,은평구
26.94999991666667,20160714,은평구
24.462500125,20160715,은평구
20.733333166666664,20160716,은평구
21.454166625,20160717,은평구
24.062500000000004,20160718,은평구
27.237499999999986,20160719,은평구
28.174999916666675,20160720,은평구
27.791666708333338,20160721,은평구
28.87500004166667,20160722,은평구
28.00833354166667,20160723,은평구
27.26250041666667,20160724,은평구
27.645833249999992,20160725,은평구
28.058333416666656,20160726,은평구
27.31250004166667,20160727,은평구
26.783333541666664,20160728,은평구
26.23333354166667,20160729,은평구
28.10833320833333,20160730,은평구
28.17500004166667,20160731,은평구
23.17499983333333,20160701,서대문구
23.41249983333333,20160702,서대문구
23.22083320833333,20160703,서대문구
21.625000125,20160704,서대문구
22.383333375,20160705,서대문구
22.841666416666666,20160706,서대문구
24.50416670833333,20160707,서대문구
27.70416683333333,20160708,서대문구
28.145833124999992,20160709,서대문구
27.74583333333333,20160710,서대문구
27.39999991666667,20160711,서대문구
26.14166641666668,20160712,서대문구
25.95833320833334,20160713,서대문구
27.38333308333333,20160714,서대문구
24.62916683333333,20160715,서대문구
20.916666666666668,20160716,서대문구
21.654166583333332,20160717,서대문구
23.82083333333333,20160718,서대문구
27.04583325,20160719,서대문구
28.45833325,20160720,서대문구
27.883333375,20160721,서대문구
29.30833341666667,20160722,서대문구
28.4208335,20160723,서대문구
27.858333375,20160724,서대문구
27.77916670833333,20160725,서대문구
28.19999979166667,20160726,서대문구
27.412500041666654,20160727,서대문구
27.212500125000005,20160728,서대문구
26.37916670833333,20160729,서대문구
28.533333083333336,20160730,서대문구
28.524999875,20160731,서대문구
23.387499875,20160701,마포구
23.74166695833333,20160702,마포구
23.71249975,20160703,마포구
22.05833325,20160704,마포구
23.0125,20160705,마포구
23.01666645833333,20160706,마포구
24.612500125,20160707,마포구
27.891666500000003,20160708,마포구
28.108333375000004,20160709,마포구
28.24583325,20160710,마포구
28.008332958333334,20160711,마포구
26.333333458333332,20160712,마포구
26.05,20160713,마포구
27.40416666666667,20160714,마포구
24.895833291666666,20160715,마포구
21.00416670833333,20160716,마포구
21.854166749999994,20160717,마포구
24.51249983333334,20160718,마포구
27.854166541666668,20160719,마포구
28.637499833333337,20160720,마포구
28.262500000000006,20160721,마포구
29.454166541666666,20160722,마포구
28.6583335,20160723,마포구
27.83750000000001,20160724,마포구
28.07916675,20160725,마포구
28.41666658333333,20160726,마포구
27.68749979166667,20160727,마포구
27.245833333333334,20160728,마포구
26.533333416666665,20160729,마포구
28.520833125,20160730,마포구
28.741666541666664,20160731,마포구
23.341666500000002,20160701,양천구
23.87083325,20160702,양천구
23.82916691666667,20160703,양천구
22.34166662499999,20160704,양천구
23.050000125,20160705,양천구
23.041666708333334,20160706,양천구
24.616666666666664,20160707,양천구
27.74166645833333,20160708,양천구
27.82083320833333,20160709,양천구
28.11250020833333,20160710,양천구
27.987499999999994,20160711,양천구
26.362499875,20160712,양천구
26.079166666666666,20160713,양천구
27.34583308333333,20160714,양천구
24.929166750000004,20160715,양천구
21.0875,20160716,양천구
21.962499833333336,20160717,양천구
24.54166666666666,20160718,양천구
27.94583329166667,20160719,양천구
28.850000041666664,20160720,양천구
28.495833500000003,20160721,양천구
29.337500125,20160722,양천구
28.549999999999994,20160723,양천구
27.70416670833333,20160724,양천구
27.954166833333346,20160725,양천구
28.37499991666667,20160726,양천구
27.59583329166667,20160727,양천구
27.208333166666666,20160728,양천구
26.645833375,20160729,양천구
28.433333125000004,20160730,양천구
28.737500125,20160731,양천구
23.341666500000002,20160701,강서구
23.87083325,20160702,강서구
23.82916691666667,20160703,강서구
22.34166662499999,20160704,강서구
23.050000125,20160705,강서구
23.041666708333334,20160706,강서구
24.616666666666664,20160707,강서구
27.74166645833333,20160708,강서구
27.82083320833333,20160709,강서구
28.11250020833333,20160710,강서구
27.987499999999994,20160711,강서구
26.362499875,20160712,강서구
26.079166666666666,20160713,강서구
27.34583308333333,20160714,강서구
24.929166750000004,20160715,강서구
21.0875,20160716,강서구
21.962499833333336,20160717,강서구
24.54166666666666,20160718,강서구
27.94583329166667,20160719,강서구
28.850000041666664,20160720,강서구
28.495833500000003,20160721,강서구
29.337500125,20160722,강서구
28.549999999999994,20160723,강서구
27.70416670833333,20160724,강서구
27.954166833333346,20160725,강서구
28.37499991666667,20160726,강서구
27.59583329166667,20160727,강서구
27.208333166666666,20160728,강서구
26.645833375,20160729,강서구
28.433333125000004,20160730,강서구
28.737500125,20160731,강서구
23.41666679166667,20160701,구로구
23.73333320833333,20160702,구로구
23.604166708333338,20160703,구로구
22.412499916666665,20160704,구로구
23.120833499999996,20160705,구로구
23.02500016666667,20160706,구로구
24.533333291666665,20160707,구로구
27.85416679166667,20160708,구로구
27.83750029166667,20160709,구로구
27.78333320833333,20160710,구로구
27.866666875000004,20160711,구로구
26.175,20160712,구로구
25.849999875,20160713,구로구
27.21666654166667,20160714,구로구
24.895833458333332,20160715,구로구
21.112500041666664,20160716,구로구
21.96666666666667,20160717,구로구
24.37500008333333,20160718,구로구
27.80833345833333,20160719,구로구
28.762499750000003,20160720,구로구
28.408333375,20160721,구로구
29.416666625,20160722,구로구
28.70416662500001,20160723,구로구
27.820833375,20160724,구로구
27.88750004166667,20160725,구로구
28.27916670833333,20160726,구로구
27.550000125,20160727,구로구
27.062499708333327,20160728,구로구
26.64583325,20160729,구로구
28.47083320833333,20160730,구로구
28.795833833333337,20160731,구로구
23.41666679166667,20160701,금천구
23.73333320833333,20160702,금천구
23.604166708333338,20160703,금천구
22.412499916666665,20160704,금천구
23.120833499999996,20160705,금천구
23.02500016666667,20160706,금천구
24.533333291666665,20160707,금천구
27.85416679166667,20160708,금천구
27.83750029166667,20160709,금천구
27.78333320833333,20160710,금천구
27.866666875000004,20160711,금천구
26.175,20160712,금천구
25.849999875,20160713,금천구
27.21666654166667,20160714,금천구
24.895833458333332,20160715,금천구
21.112500041666664,20160716,금천구
21.96666666666667,20160717,금천구
24.37500008333333,20160718,금천구
27.80833345833333,20160719,금천구
28.762499750000003,20160720,금천구
28.408333375,20160721,금천구
29.416666625,20160722,금천구
28.70416662500001,20160723,금천구
27.820833375,20160724,금천구
27.88750004166667,20160725,금천구
28.27916670833333,20160726,금천구
27.550000125,20160727,금천구
27.062499708333327,20160728,금천구
26.64583325,20160729,금천구
28.47083320833333,20160730,금천구
28.795833833333337,20160731,금천구
23.387499875,20160701,영등포구
23.74166695833333,20160702,영등포구
23.71249975,20160703,영등포구
22.05833325,20160704,영등포구
23.0125,20160705,영등포구
23.01666645833333,20160706,영등포구
24.612500125,20160707,영등포구
27.891666500000003,20160708,영등포구
28.108333375000004,20160709,영등포구
28.24583325,20160710,영등포구
28.008332958333334,20160711,영등포구
26.333333458333332,20160712,영등포구
26.05,20160713,영등포구
27.40416666666667,20160714,영등포구
24.895833291666666,20160715,영등포구
21.00416670833333,20160716,영등포구
21.854166749999994,20160717,영등포구
24.51249983333334,20160718,영등포구
27.854166541666668,20160719,영등포구
28.637499833333337,20160720,영등포구
28.262500000000006,20160721,영등포구
29.454166541666666,20160722,영등포구
28.6583335,20160723,영등포구
27.83750000000001,20160724,영등포구
28.07916675,20160725,영등포구
28.41666658333333,20160726,영등포구
27.68749979166667,20160727,영등포구
27.245833333333334,20160728,영등포구
26.533333416666665,20160729,영등포구
28.520833125,20160730,영등포구
28.741666541666664,20160731,영등포구
23.412500041666664,20160701,동작구
23.616666708333334,20160702,동작구
23.47916645833333,20160703,동작구
22.13750004166666,20160704,동작구
23.054166500000004,20160705,동작구
22.85416670833333,20160706,동작구
24.45000008333333,20160707,동작구
27.87083291666667,20160708,동작구
28.050000041666674,20160709,동작구
27.929166958333337,20160710,동작구
27.924999666666665,20160711,동작구
26.129166791666673,20160712,동작구
25.83749995833333,20160713,동작구
27.154166583333332,20160714,동작구
24.833333416666665,20160715,동작구
21.04166658333333,20160716,동작구
21.75000020833333,20160717,동작구
24.32499991666667,20160718,동작구
27.691666875,20160719,동작구
28.529166458333336,20160720,동작구
28.11249983333333,20160721,동작구
29.40833320833333,20160722,동작구
28.749999958333326,20160723,동작구
27.82916645833333,20160724,동작구
27.954166541666666,20160725,동작구
28.2541665,20160726,동작구
27.599999749999995,20160727,동작구
27.120833375,20160728,동작구
26.4375,20160729,동작구
28.433333,20160730,동작구
28.68333320833333,20160731,동작구
23.412500041666664,20160701,관악구
23.616666708333334,20160702,관악구
23.47916645833333,20160703,관악구
22.13750004166666,20160704,관악구
23.054166500000004,20160705,관악구
22.85416670833333,20160706,관악구
24.45000008333333,20160707,관악구
27.87083291666667,20160708,관악구
28.050000041666674,20160709,관악구
27.929166958333337,20160710,관악구
27.924999666666665,20160711,관악구
26.129166791666673,20160712,관악구
25.83749995833333,20160713,관악구
27.154166583333332,20160714,관악구
24.833333416666665,20160715,관악구
21.04166658333333,20160716,관악구
21.75000020833333,20160717,관악구
24.32499991666667,20160718,관악구
27.691666875,20160719,관악구
28.529166458333336,20160720,관악구
28.11249983333333,20160721,관악구
29.40833320833333,20160722,관악구
28.749999958333326,20160723,관악구
27.82916645833333,20160724,관악구
27.954166541666666,20160725,관악구
28.2541665,20160726,관악구
27.599999749999995,20160727,관악구
27.120833375,20160728,관악구
26.4375,20160729,관악구
28.433333,20160730,관악구
28.68333320833333,20160731,관악구
23.54583341666667,20160701,서초구
23.83750008333334,20160702,서초구
23.45833320833333,20160703,서초구
22.079166666666666,20160704,서초구
23.01666658333333,20160705,서초구
23.291666625,20160706,서초구
24.50416670833333,20160707,서초구
27.97083316666667,20160708,서초구
28.56666670833334,20160709,서초구
28.337500125,20160710,서초구
28.008333541666666,20160711,서초구
26.291666749999994,20160712,서초구
26.26666666666667,20160713,서초구
27.12499995833333,20160714,서초구
24.824999875,20160715,서초구
21.187499916666667,20160716,서초구
21.908333541666664,20160717,서초구
24.55,20160718,서초구
27.64166654166667,20160719,서초구
28.09583325,20160720,서초구
27.69166670833334,20160721,서초구
29.51249979166666,20160722,서초구
28.979166750000008,20160723,서초구
28.13333333333333,20160724,서초구
28.15000008333333,20160725,서초구
28.51249991666666,20160726,서초구
27.770833458333332,20160727,서초구
27.27083345833334,20160728,서초구
26.420833250000005,20160729,서초구
28.708333500000002,20160730,서초구
28.783333625000008,20160731,서초구
23.59583358333333,20160701,강남구
23.95416675,20160702,강남구
23.508333375000007,20160703,강남구
21.56249995833333,20160704,강남구
22.924999875,20160705,강남구
23.61250016666667,20160706,강남구
24.6875,20160707,강남구
28.250000041666656,20160708,강남구
28.945833375000007,20160709,강남구
28.51250041666667,20160710,강남구
27.704166666666666,20160711,강남구
26.84583333333333,20160712,강남구
26.537499791666665,20160713,강남구
27.449999958333336,20160714,강남구
24.85000008333333,20160715,강남구
21.075000249999995,20160716,강남구
22.00416695833333,20160717,강남구
24.25833325000001,20160718,강남구
27.29166654166666,20160719,강남구
28.779166541666655,20160720,강남구
28.29166679166667,20160721,강남구
29.979166499999998,20160722,강남구
29.07083345833333,20160723,강남구
28.33333333333333,20160724,강남구
28.687499958333333,20160725,강남구
29.004166874999992,20160726,강남구
28.141666458333336,20160727,강남구
28.083333166666666,20160728,강남구
27.037499875,20160729,강남구
29.00416654166667,20160730,강남구
28.94583291666667,20160731,강남구
23.725000166666664,20160701,송파구
24.270833291666666,20160702,송파구
23.583333208333325,20160703,송파구
22.05833333333333,20160704,송파구
22.74583341666666,20160705,송파구
23.77083354166667,20160706,송파구
24.65416675,20160707,송파구
28.004166541666667,20160708,송파구
28.729166875000004,20160709,송파구
28.633333375,20160710,송파구
28.14583304166666,20160711,송파구
26.52083333333334,20160712,송파구
26.79999991666667,20160713,송파구
27.354166875000004,20160714,송파구
25.037500083333338,20160715,송파구
21.3625,20160716,송파구
22.17916675,20160717,송파구
24.404166625,20160718,송파구
27.366666833333333,20160719,송파구
28.55416695833333,20160720,송파구
28.04166679166666,20160721,송파구
29.758333124999996,20160722,송파구
28.854166541666668,20160723,송파구
28.37916670833333,20160724,송파구
28.470833166666665,20160725,송파구
28.84583320833333,20160726,송파구
28.062500250000006,20160727,송파구
27.96250004166667,20160728,송파구
26.82916670833333,20160729,송파구
29.03749979166666,20160730,송파구
28.69583316666666,20160731,송파구
23.25000004166667,20160701,강동구
24.00000004166667,20160702,강동구
23.13749975,20160703,강동구
21.88333304166667,20160704,강동구
21.73749995833333,20160705,강동구
23.174999666666668,20160706,강동구
23.85833329166667,20160707,강동구
27.08333337500001,20160708,강동구
27.716666750000005,20160709,강동구
28.074999958333336,20160710,강동구
27.937500208333336,20160711,강동구
25.679166666666664,20160712,강동구
26.46250008333333,20160713,강동구
26.479166708333324,20160714,강동구
24.60833333333333,20160715,강동구
21.04583316666667,20160716,강동구
21.791666541666668,20160717,강동구
23.82916679166667,20160718,강동구
26.537500125,20160719,강동구
27.995833333333334,20160720,강동구
27.29999991666666,20160721,강동구
29.058333166666657,20160722,강동구
27.941666875,20160723,강동구
27.77083333333334,20160724,강동구
27.845833375,20160725,강동구
28.266666833333336,20160726,강동구
27.466666583333325,20160727,강동구
27.44166662500001,20160728,강동구
26.341666791666665,20160729,강동구
28.37083329166667,20160730,강동구
27.654166666666665,20160731,강동구
28.158333375,20160801,종로구
26.78333345833333,20160802,종로구
29.10833329166667,20160803,종로구
30.29166658333334,20160804,종로구
30.816666791666666,20160805,종로구
30.63333316666667,20160806,종로구
30.316666666666666,20160807,종로구
30.29999991666667,20160808,종로구
28.537499875,20160809,종로구
29.48750016666666,20160810,종로구
29.954166541666666,20160811,종로구
29.699999875,20160812,종로구
29.96666670833333,20160813,종로구
28.200000125000006,20160814,종로구
29.21666704166667,20160815,종로구
28.833333291666676,20160816,종로구
29.787500166666664,20160817,종로구
29.612500125,20160818,종로구
28.76666683333333,20160819,종로구
29.99166645833333,20160820,종로구
30.04999979166667,20160821,종로구
30.337499666666666,20160822,종로구
28.20833329166668,20160823,종로구
28.425,20160824,종로구
25.59166662500001,20160825,종로구
22.441666791666666,20160826,종로구
23.670833375,20160827,종로구
19.945833208333333,20160828,종로구
22.22499995833333,20160829,종로구
20.008333375,20160830,종로구
18.14583345833333,20160831,종로구
28.158333375,20160801,중구
26.78333345833333,20160802,중구
29.10833329166667,20160803,중구
30.29166658333334,20160804,중구
30.816666791666666,20160805,중구
30.63333316666667,20160806,중구
30.316666666666666,20160807,중구
30.29999991666667,20160808,중구
28.537499875,20160809,중구
29.48750016666666,20160810,중구
29.954166541666666,20160811,중구
29.699999875,20160812,중구
29.96666670833333,20160813,중구
28.200000125000006,20160814,중구
29.21666704166667,20160815,중구
28.833333291666676,20160816,중구
29.787500166666664,20160817,중구
29.612500125,20160818,중구
28.76666683333333,20160819,중구
29.99166645833333,20160820,중구
30.04999979166667,20160821,중구
30.337499666666666,20160822,중구
28.20833329166668,20160823,중구
28.425,20160824,중구
25.59166662500001,20160825,중구
22.441666791666666,20160826,중구
23.670833375,20160827,중구
19.945833208333333,20160828,중구
22.22499995833333,20160829,중구
20.008333375,20160830,중구
18.14583345833333,20160831,중구
28.27083337500001,20160801,용산구
27.04999983333333,20160802,용산구
29.55416691666667,20160803,용산구
30.84583345833333,20160804,용산구
31.129166791666666,20160805,용산구
30.674999916666675,20160806,용산구
30.479166999999997,20160807,용산구
30.416666499999998,20160808,용산구
28.79583358333333,20160809,용산구
29.629166625,20160810,용산구
30.654166375000006,20160811,용산구
30.391666875,20160812,용산구
30.15416670833333,20160813,용산구
28.52916675,20160814,용산구
29.541666541666668,20160815,용산구
29.47916641666667,20160816,용산구
30.054166375,20160817,용산구
30.0458335,20160818,용산구
29.39583333333334,20160819,용산구
30.37083320833333,20160820,용산구
30.26250045833333,20160821,용산구
29.84583358333333,20160822,용산구
28.566666625,20160823,용산구
28.695833375000007,20160824,용산구
26.083333458333332,20160825,용산구
22.39166670833333,20160826,용산구
24.016666666666666,20160827,용산구
20.183333541666666,20160828,용산구
22.34166658333334,20160829,용산구
20.345833416666665,20160830,용산구
18.579166958333328,20160831,용산구
27.97916675,20160801,성동구
27.187499958333333,20160802,성동구
29.52916662500001,20160803,성동구
30.520833499999995,20160804,성동구
31.10416675,20160805,성동구
30.795833625,20160806,성동구
30.53333345833333,20160807,성동구
30.16666666666667,20160808,성동구
28.97916670833333,20160809,성동구
29.71249979166667,20160810,성동구
30.641666541666666,20160811,성동구
30.491666666666664,20160812,성동구
30.408333625,20160813,성동구
28.370833125,20160814,성동구
29.641666666666666,20160815,성동구
29.17499991666667,20160816,성동구
29.84166683333333,20160817,성동구
29.70833308333333,20160818,성동구
29.00833304166667,20160819,성동구
30.125,20160820,성동구
30.083333666666668,20160821,성동구
30.00416670833333,20160822,성동구
28.60833308333333,20160823,성동구
28.541666875000008,20160824,성동구
25.925000125,20160825,성동구
22.25000020833333,20160826,성동구
23.82083329166667,20160827,성동구
19.750000291666666,20160828,성동구
22.162499875000005,20160829,성동구
20.2708335,20160830,성동구
18.287499875,20160831,성동구
28.21666662499999,20160801,광진구
27.64999979166667,20160802,광진구
29.695833583333336,20160803,광진구
30.95,20160804,광진구
31.429166708333327,20160805,광진구
31.137499875000003,20160806,광진구
30.791666541666668,20160807,광진구
30.658333375,20160808,광진구
29.10833320833333,20160809,광진구
29.85416649999999,20160810,광진구
30.52916695833333,20160811,광진구
30.224999875,20160812,광진구
30.58750008333334,20160813,광진구
28.71250004166667,20160814,광진구
29.941666875,20160815,광진구
29.90416695833333,20160816,광진구
30.3,20160817,광진구
30.25000041666668,20160818,광진구
29.612500125,20160819,광진구
30.587499791666666,20160820,광진구
30.54166658333334,20160821,광진구
30.15833320833333,20160822,광진구
28.95833341666667,20160823,광진구
28.949999958333336,20160824,광진구
26.08333354166667,20160825,광진구
22.666666500000005,20160826,광진구
24.387500000000006,20160827,광진구
20.141666666666673,20160828,광진구
22.595833375,20160829,광진구
20.291666541666665,20160830,광진구
18.891666625,20160831,광진구
27.97916675,20160801,동대문구
27.187499958333333,20160802,동대문구
29.52916662500001,20160803,동대문구
30.520833499999995,20160804,동대문구
31.10416675,20160805,동대문구
30.795833625,20160806,동대문구
30.53333345833333,20160807,동대문구
30.16666666666667,20160808,동대문구
28.97916670833333,20160809,동대문구
29.71249979166667,20160810,동대문구
30.641666541666666,20160811,동대문구
30.491666666666664,20160812,동대문구
30.408333625,20160813,동대문구
28.370833125,20160814,동대문구
29.641666666666666,20160815,동대문구
29.17499991666667,20160816,동대문구
29.84166683333333,20160817,동대문구
29.70833308333333,20160818,동대문구
29.00833304166667,20160819,동대문구
30.125,20160820,동대문구
30.083333666666668,20160821,동대문구
30.00416670833333,20160822,동대문구
28.60833308333333,20160823,동대문구
28.541666875000008,20160824,동대문구
25.925000125,20160825,동대문구
22.25000020833333,20160826,동대문구
23.82083329166667,20160827,동대문구
19.750000291666666,20160828,동대문구
22.162499875000005,20160829,동대문구
20.2708335,20160830,동대문구
18.287499875,20160831,동대문구
27.574999999999992,20160801,중랑구
27.137499875000003,20160802,중랑구
29.275000125,20160803,중랑구
30.266666291666656,20160804,중랑구
30.837500124999995,20160805,중랑구
30.770833166666666,20160806,중랑구
30.32083295833333,20160807,중랑구
29.970833499999994,20160808,중랑구
28.950000166666666,20160809,중랑구
29.608333291666664,20160810,중랑구
30.47916658333333,20160811,중랑구
30.504166666666666,20160812,중랑구
30.7041665,20160813,중랑구
28.354166875,20160814,중랑구
29.683333041666657,20160815,중랑구
28.966666541666665,20160816,중랑구
29.533333166666665,20160817,중랑구
29.366666875000004,20160818,중랑구
29.074999875000003,20160819,중랑구
29.987500000000008,20160820,중랑구
29.94166633333334,20160821,중랑구
29.941666625,20160822,중랑구
28.66666683333333,20160823,중랑구
28.49583316666667,20160824,중랑구
26.1416665,20160825,중랑구
22.08333320833334,20160826,중랑구
23.837499833333336,20160827,중랑구
19.50833304166667,20160828,중랑구
21.970833083333336,20160829,중랑구
20.35416658333334,20160830,중랑구
18.233333458333327,20160831,중랑구
28.158333375,20160801,성북구
26.78333345833333,20160802,성북구
29.10833329166667,20160803,성북구
30.29166658333334,20160804,성북구
30.816666791666666,20160805,성북구
30.63333316666667,20160806,성북구
30.316666666666666,20160807,성북구
30.29999991666667,20160808,성북구
28.537499875,20160809,성북구
29.48750016666666,20160810,성북구
29.954166541666666,20160811,성북구
29.699999875,20160812,성북구
29.96666670833333,20160813,성북구
28.200000125000006,20160814,성북구
29.21666704166667,20160815,성북구
28.833333291666676,20160816,성북구
29.787500166666664,20160817,성북구
29.612500125,20160818,성북구
28.76666683333333,20160819,성북구
29.99166645833333,20160820,성북구
30.04999979166667,20160821,성북구
30.337499666666666,20160822,성북구
28.20833329166668,20160823,성북구
28.425,20160824,성북구
25.59166662500001,20160825,성북구
22.441666791666666,20160826,성북구
23.670833375,20160827,성북구
19.945833208333333,20160828,성북구
22.22499995833333,20160829,성북구
20.008333375,20160830,성북구
18.14583345833333,20160831,성북구
27.16666675,20160801,강북구
26.49583329166666,20160802,강북구
28.83750004166666,20160803,강북구
29.629166583333344,20160804,강북구
30.31249970833333,20160805,강북구
30.20416629166667,20160806,강북구
29.71249954166666,20160807,강북구
29.399999958333336,20160808,강북구
28.599999999999994,20160809,강북구
29.091667000000005,20160810,강북구
29.87916645833333,20160811,강북구
29.858333583333327,20160812,강북구
29.96666666666667,20160813,강북구
27.641666541666666,20160814,강북구
28.93749991666667,20160815,강북구
28.23333312500001,20160816,강북구
28.97916658333333,20160817,강북구
28.79166645833333,20160818,강북구
28.229166541666668,20160819,강북구
29.300000291666667,20160820,강북구
29.28749991666666,20160821,강북구
29.60416679166667,20160822,강북구
28.054166708333334,20160823,강북구
27.76250012500001,20160824,강북구
25.37083329166667,20160825,강북구
