자치구,화재건수,인명피해,재산피해,날짜
영등포구,1,0,271,20160325
용산구,0,0,0,20160325
은평구,1,0,38,20160325
종로구,1,0,22,20160325
중구,1,0,1,20160325
중랑구,1,0,2530,20160325
강남구,3,0,2763,20160326
강동구,0,0,0,20160326
강북구,1,0,99,20160326
강서구,2,0,117,20160326
관악구,1,0,8,20160326
광진구,0,0,0,20160326
구로구,2,0,33108,20160326
금천구,1,0,48,20160326
노원구,2,0,127,20160326
도봉구,0,0,0,20160326
동대문구,2,0,1512,20160326
동작구,0,0,0,20160326
마포구,1,0,20,20160326
서대문구,0,0,0,20160326
서초구,1,0,100,20160326
성동구,1,0,440,20160326
성북구,3,0,0,20160326
송파구,3,0,2417,20160326
양천구,1,0,11,20160326
영등포구,0,0,0,20160326
용산구,1,0,55,20160326
은평구,1,0,100,20160326
종로구,2,0,196,20160326
중구,1,0,11,20160326
중랑구,1,0,11,20160326
강남구,2,0,76046,20160327
강동구,3,0,5198,20160327
강북구,0,0,0,20160327
강서구,2,0,245,20160327
관악구,0,0,0,20160327
광진구,1,0,435,20160327
구로구,0,0,0,20160327
금천구,1,0,1898,20160327
노원구,0,0,0,20160327
도봉구,2,0,544,20160327
동대문구,1,0,0,20160327
동작구,1,0,305,20160327
마포구,0,0,0,20160327
서대문구,1,0,231,20160327
서초구,0,0,0,20160327
성동구,0,0,0,20160327
성북구,0,0,0,20160327
송파구,1,0,412,20160327
양천구,0,0,0,20160327
영등포구,2,0,7377,20160327
용산구,1,0,52,20160327
은평구,1,0,11,20160327
종로구,1,0,528,20160327
중구,0,0,0,20160327
중랑구,1,0,18,20160327
강남구,4,0,2851,20160328
강동구,1,0,22,20160328
강북구,1,0,242,20160328
강서구,3,0,349,20160328
관악구,3,0,111,20160328
광진구,0,0,0,20160328
구로구,1,0,117,20160328
금천구,0,0,0,20160328
노원구,2,0,142,20160328
도봉구,1,0,410,20160328
동대문구,1,0,333,20160328
동작구,0,0,0,20160328
마포구,0,0,0,20160328
서대문구,0,0,0,20160328
서초구,3,0,355,20160328
성동구,0,0,0,20160328
성북구,0,0,0,20160328
송파구,1,0,44,20160328
양천구,1,0,105,20160328
영등포구,1,0,30,20160328
용산구,1,0,8,20160328
은평구,2,0,3832,20160328
종로구,1,0,11,20160328
중구,0,0,0,20160328
중랑구,0,0,0,20160328
강남구,0,0,0,20160329
강동구,1,0,152,20160329
강북구,0,0,0,20160329
강서구,2,17,47079,20160329
관악구,0,0,0,20160329
광진구,1,0,385,20160329
구로구,1,0,72,20160329
금천구,0,0,0,20160329
노원구,0,0,0,20160329
도봉구,1,0,60,20160329
동대문구,2,0,44008,20160329
동작구,1,0,30,20160329
마포구,0,0,0,20160329
서대문구,1,0,0,20160329
서초구,1,0,20,20160329
성동구,2,0,1236,20160329
성북구,0,0,0,20160329
송파구,4,0,1446,20160329
양천구,0,0,0,20160329
영등포구,1,0,399,20160329
용산구,0,0,0,20160329
은평구,1,0,30,20160329
종로구,1,0,33,20160329
중구,0,0,0,20160329
중랑구,0,0,0,20160329
강남구,4,0,515,20160330
강동구,0,0,0,20160330
강북구,1,0,110,20160330
강서구,1,0,9,20160330
관악구,0,0,0,20160330
광진구,1,0,483,20160330
구로구,0,0,0,20160330
금천구,1,0,6600,20160330
노원구,2,1,1220,20160330
도봉구,0,0,0,20160330
동대문구,1,0,2310,20160330
동작구,0,0,0,20160330
마포구,2,0,3833,20160330
서대문구,1,0,3646,20160330
서초구,0,0,0,20160330
성동구,0,0,0,20160330
성북구,0,0,0,20160330
송파구,1,0,53,20160330
양천구,1,0,19,20160330
영등포구,0,0,0,20160330
용산구,1,0,26,20160330
은평구,0,0,0,20160330
종로구,1,0,50,20160330
중구,2,0,56,20160330
중랑구,0,0,0,20160330
강남구,0,0,0,20160331
강동구,1,0,60,20160331
강북구,0,0,0,20160331
강서구,3,0,1582,20160331
관악구,0,0,0,20160331
광진구,0,0,0,20160331
구로구,0,0,0,20160331
금천구,0,0,0,20160331
노원구,3,2,5208,20160331
도봉구,1,0,216,20160331
동대문구,1,0,222,20160331
동작구,0,0,0,20160331
마포구,0,0,0,20160331
서대문구,2,0,314,20160331
서초구,1,1,50063,20160331
성동구,0,0,0,20160331
성북구,0,0,0,20160331
송파구,1,0,9414,20160331
양천구,0,0,0,20160331
영등포구,0,0,0,20160331
용산구,1,0,9,20160331
은평구,1,0,100,20160331
종로구,0,0,0,20160331
중구,1,0,918,20160331
중랑구,2,0,0,20160331
강남구,1,0,11,20160401
강동구,1,0,424,20160401
강북구,3,0,230,20160401
강서구,2,0,7073,20160401
관악구,1,0,30,20160401
광진구,1,0,10672,20160401
구로구,0,0,0,20160401
금천구,1,0,367,20160401
노원구,0,0,0,20160401
도봉구,1,0,4886,20160401
동대문구,1,0,33,20160401
동작구,1,0,0,20160401
마포구,1,0,11,20160401
서대문구,0,0,0,20160401
서초구,1,0,50,20160401
성동구,2,0,1054,20160401
성북구,1,0,486,20160401
송파구,0,0,0,20160401
양천구,2,0,2248,20160401
영등포구,0,0,0,20160401
용산구,0,0,0,20160401
은평구,1,0,2755,20160401
종로구,1,0,100,20160401
중구,2,0,264,20160401
중랑구,1,0,8212,20160401
강남구,5,0,462,20160402
강동구,2,0,48,20160402
강북구,1,0,25,20160402
강서구,2,0,81,20160402
관악구,2,0,556,20160402
광진구,0,0,0,20160402
구로구,0,0,0,20160402
금천구,0,0,0,20160402
노원구,2,0,40,20160402
도봉구,0,0,0,20160402
동대문구,1,0,391,20160402
동작구,0,0,0,20160402
마포구,0,0,0,20160402
서대문구,0,0,0,20160402
서초구,2,0,360,20160402
성동구,0,0,0,20160402
성북구,2,0,1589,20160402
송파구,1,0,176,20160402
양천구,0,0,0,20160402
영등포구,1,0,1494,20160402
용산구,1,0,221688,20160402
은평구,3,0,1644,20160402
종로구,3,0,2264,20160402
중구,1,0,100,20160402
중랑구,1,0,0,20160402
강남구,2,0,138,20160403
강동구,1,0,73952,20160403
강북구,2,0,21562,20160403
강서구,4,0,138,20160403
관악구,2,0,75,20160403
광진구,4,0,9604,20160403
구로구,3,0,141,20160403
금천구,0,0,0,20160403
노원구,1,0,2302,20160403
도봉구,1,0,125,20160403
동대문구,0,0,0,20160403
동작구,0,0,0,20160403
마포구,3,0,4980,20160403
서대문구,1,0,0,20160403
서초구,2,0,321,20160403
성동구,1,0,38,20160403
성북구,2,1,675,20160403
송파구,3,0,972,20160403
양천구,1,0,9543,20160403
영등포구,0,0,0,20160403
용산구,0,0,0,20160403
은평구,3,0,340,20160403
종로구,1,0,99,20160403
중구,0,0,0,20160403
중랑구,1,0,162,20160403
강남구,1,0,970,20160404
강동구,0,0,0,20160404
강북구,0,0,0,20160404
강서구,3,0,1781,20160404
관악구,2,0,3082,20160404
광진구,1,0,108,20160404
구로구,1,0,9,20160404
금천구,0,0,0,20160404
노원구,1,0,8133,20160404
도봉구,2,0,270,20160404
동대문구,1,0,55,20160404
동작구,2,0,10201,20160404
마포구,0,0,0,20160404
서대문구,0,0,0,20160404
서초구,0,0,0,20160404
성동구,0,0,0,20160404
성북구,1,0,11,20160404
송파구,0,0,0,20160404
양천구,1,0,64,20160404
영등포구,0,0,0,20160404
용산구,2,0,23,20160404
은평구,0,0,0,20160404
종로구,2,0,7312,20160404
중구,1,0,6204,20160404
중랑구,0,0,0,20160404
강남구,0,0,0,20160405
강동구,0,0,0,20160405
강북구,0,0,0,20160405
강서구,1,0,30,20160405
관악구,1,0,81,20160405
광진구,0,0,0,20160405
구로구,0,0,0,20160405
금천구,0,0,0,20160405
노원구,0,0,0,20160405
도봉구,1,0,3630,20160405
동대문구,0,0,0,20160405
동작구,0,0,0,20160405
마포구,0,0,0,20160405
서대문구,0,0,0,20160405
서초구,0,0,0,20160405
성동구,0,0,0,20160405
성북구,0,0,0,20160405
송파구,1,0,8391,20160405
양천구,1,0,9,20160405
영등포구,2,0,100,20160405
용산구,1,0,14961,20160405
은평구,1,0,330,20160405
종로구,1,0,100,20160405
중구,1,0,1768,20160405
중랑구,0,0,0,20160405
강남구,2,0,53,20160406
강동구,3,0,497,20160406
강북구,1,0,296,20160406
강서구,0,0,0,20160406
관악구,1,0,412,20160406
광진구,0,0,0,20160406
구로구,1,0,250,20160406
금천구,0,0,0,20160406
노원구,2,0,4855,20160406
도봉구,0,0,0,20160406
동대문구,1,0,87761,20160406
동작구,1,0,4628,20160406
마포구,5,0,1147,20160406
서대문구,1,0,45,20160406
서초구,1,0,11,20160406
성동구,3,0,897,20160406
성북구,1,0,451,20160406
송파구,1,0,330,20160406
양천구,1,0,30,20160406
영등포구,1,0,312,20160406
용산구,0,0,0,20160406
은평구,0,0,0,20160406
종로구,2,0,100,20160406
중구,0,0,0,20160406
중랑구,1,0,1,20160406
강남구,2,0,593,20160407
강동구,1,0,11,20160407
강북구,0,0,0,20160407
강서구,3,0,1971,20160407
관악구,1,0,653,20160407
광진구,2,0,14139,20160407
구로구,1,0,100,20160407
금천구,0,0,0,20160407
노원구,3,0,28,20160407
도봉구,0,0,0,20160407
동대문구,1,0,96,20160407
동작구,0,0,0,20160407
마포구,0,0,0,20160407
서대문구,0,0,0,20160407
서초구,1,0,100,20160407
성동구,0,0,0,20160407
성북구,0,0,0,20160407
송파구,3,0,676,20160407
양천구,0,0,0,20160407
영등포구,2,1,374,20160407
용산구,1,0,27,20160407
은평구,1,0,607,20160407
종로구,1,0,11916,20160407
중구,0,0,0,20160407
중랑구,1,0,576,20160407
강남구,0,0,0,20160408
강동구,1,0,28,20160408
강북구,1,0,11,20160408
강서구,0,0,0,20160408
관악구,0,0,0,20160408
광진구,0,0,0,20160408
구로구,1,0,801,20160408
금천구,0,0,0,20160408
노원구,2,0,380,20160408
도봉구,1,0,55,20160408
동대문구,1,1,2898,20160408
동작구,0,0,0,20160408
마포구,0,0,0,20160408
서대문구,2,0,4363,20160408
서초구,1,0,3300,20160408
성동구,0,0,0,20160408
성북구,0,0,0,20160408
송파구,0,0,0,20160408
양천구,0,0,0,20160408
영등포구,3,0,300,20160408
용산구,0,0,0,20160408
은평구,2,0,1928,20160408
종로구,1,0,450,20160408
중구,1,0,451,20160408
중랑구,1,0,2266,20160408
강남구,3,0,15759,20160409
강동구,0,0,0,20160409
강북구,0,0,0,20160409
강서구,0,0,0,20160409
관악구,2,0,1665,20160409
광진구,0,0,0,20160409
구로구,0,0,0,20160409
금천구,0,0,0,20160409
노원구,0,0,0,20160409
도봉구,1,0,50,20160409
동대문구,1,1,24993,20160409
동작구,0,0,0,20160409
마포구,1,0,16005,20160409
서대문구,0,0,0,20160409
서초구,3,0,1547,20160409
성동구,0,0,0,20160409
성북구,0,0,0,20160409
송파구,0,0,0,20160409
양천구,0,0,0,20160409
영등포구,0,0,0,20160409
용산구,1,0,12,20160409
은평구,1,0,3507,20160409
종로구,0,0,0,20160409
중구,1,0,27,20160409
중랑구,1,1,220,20160409
강남구,1,0,180,20160410
강동구,1,0,30,20160410
강북구,1,0,100,20160410
강서구,0,0,0,20160410
관악구,1,0,40,20160410
광진구,1,0,261,20160410
구로구,0,0,0,20160410
금천구,0,0,0,20160410
노원구,1,0,3105,20160410
도봉구,0,0,0,20160410
동대문구,0,0,0,20160410
동작구,0,0,0,20160410
마포구,0,0,0,20160410
서대문구,0,0,0,20160410
서초구,0,0,0,20160410
성동구,1,0,204,20160410
성북구,0,0,0,20160410
송파구,0,0,0,20160410
양천구,1,0,18,20160410
영등포구,1,0,421,20160410
용산구,0,0,0,20160410
은평구,1,0,200,20160410
종로구,0,0,0,20160410
중구,1,0,100,20160410
중랑구,0,0,0,20160410
강남구,2,0,11371,20160411
강동구,1,0,149,20160411
강북구,1,0,394,20160411
강서구,1,1,178661,20160411
관악구,1,0,103,20160411
광진구,0,0,0,20160411
구로구,0,0,0,20160411
금천구,2,0,44,20160411
노원구,0,0,0,20160411
도봉구,0,0,0,20160411
동대문구,0,0,0,20160411
동작구,0,0,0,20160411
마포구,0,0,0,20160411
서대문구,0,0,0,20160411
서초구,0,0,0,20160411
성동구,1,0,247,20160411
성북구,1,0,15,20160411
송파구,1,0,3511,20160411
양천구,0,0,0,20160411
영등포구,0,0,0,20160411
용산구,0,0,0,20160411
은평구,0,0,0,20160411
종로구,0,0,0,20160411
중구,0,0,0,20160411
중랑구,0,0,0,20160411
강남구,1,0,78,20160412
강동구,0,0,0,20160412
강북구,0,0,0,20160412
강서구,1,0,11,20160412
관악구,0,0,0,20160412
광진구,2,0,101,20160412
구로구,1,0,22,20160412
금천구,1,0,18,20160412
노원구,0,0,0,20160412
도봉구,1,0,50,20160412
동대문구,1,0,964,20160412
동작구,0,0,0,20160412
마포구,1,0,330,20160412
서대문구,1,0,577,20160412
서초구,1,0,50256,20160412
성동구,0,0,0,20160412
성북구,1,1,0,20160412
송파구,4,0,3705,20160412
양천구,0,0,0,20160412
영등포구,0,0,0,20160412
용산구,1,0,143,20160412
은평구,3,1,11156,20160412
종로구,0,0,0,20160412
중구,2,0,407,20160412
중랑구,0,0,0,20160412
강남구,4,0,35682,20160413
강동구,3,0,7514,20160413
강북구,0,0,0,20160413
강서구,3,0,475,20160413
관악구,1,0,30,20160413
광진구,1,0,29045,20160413
구로구,2,0,569,20160413
금천구,0,0,0,20160413
노원구,1,0,30,20160413
도봉구,1,0,53,20160413
동대문구,1,0,108,20160413
동작구,0,0,0,20160413
마포구,0,0,0,20160413
서대문구,0,0,0,20160413
서초구,0,0,0,20160413
성동구,0,0,0,20160413
성북구,0,0,0,20160413
송파구,0,0,0,20160413
양천구,0,0,0,20160413
영등포구,1,0,462,20160413
용산구,0,0,0,20160413
은평구,0,0,0,20160413
종로구,1,0,0,20160413
중구,1,0,1131,20160413
중랑구,0,0,0,20160413
강남구,2,2,7479,20160414
강동구,0,0,0,20160414
강북구,0,0,0,20160414
강서구,1,0,30,20160414
관악구,0,0,0,20160414
광진구,0,0,0,20160414
구로구,1,0,18,20160414
금천구,1,0,165,20160414
노원구,2,0,142,20160414
도봉구,2,0,1224,20160414
동대문구,1,0,28,20160414
동작구,0,0,0,20160414
마포구,0,0,0,20160414
서대문구,1,0,11,20160414
서초구,0,0,0,20160414
성동구,1,0,30,20160414
성북구,0,0,0,20160414
송파구,0,0,0,20160414
양천구,1,0,31,20160414
영등포구,2,0,145,20160414
용산구,0,0,0,20160414
은평구,2,0,800,20160414
종로구,1,0,2900,20160414
중구,1,0,1419,20160414
중랑구,1,0,360,20160414
강남구,1,0,391,20160415
강동구,1,0,18,20160415
강북구,0,0,0,20160415
강서구,1,0,13395,20160415
관악구,0,0,0,20160415
광진구,1,0,168,20160415
구로구,0,0,0,20160415
금천구,0,0,0,20160415
노원구,0,0,0,20160415
도봉구,0,0,0,20160415
동대문구,0,0,0,20160415
동작구,0,0,0,20160415
마포구,2,0,266,20160415
서대문구,1,0,6639,20160415
서초구,0,0,0,20160415
성동구,0,0,0,20160415
성북구,0,0,0,20160415
송파구,0,0,0,20160415
양천구,1,0,8,20160415
영등포구,1,0,440,20160415
용산구,1,0,18,20160415
은평구,0,0,0,20160415
종로구,1,0,27,20160415
중구,0,0,0,20160415
중랑구,0,0,0,20160415
강남구,0,0,0,20160416
강동구,2,0,59,20160416
강북구,0,0,0,20160416
강서구,0,0,0,20160416
관악구,2,0,83,20160416
광진구,0,0,0,20160416
구로구,0,0,0,20160416
금천구,1,0,90,20160416
노원구,1,0,11,20160416
도봉구,1,0,1181,20160416
동대문구,1,0,493,20160416
동작구,0,0,0,20160416
마포구,0,0,0,20160416
서대문구,1,0,37,20160416
서초구,1,0,49,20160416
성동구,2,0,262,20160416
성북구,2,0,193,20160416
송파구,0,0,0,20160416
양천구,1,0,413,20160416
영등포구,0,0,0,20160416
용산구,0,0,0,20160416
은평구,0,0,0,20160416
종로구,1,0,100,20160416
중구,2,0,206,20160416
중랑구,0,0,0,20160416
강남구,3,2,125,20160417
강동구,1,0,20,20160417
강북구,1,0,110,20160417
강서구,2,0,1221,20160417
관악구,1,0,751,20160417
광진구,0,0,0,20160417
구로구,1,0,30,20160417
금천구,1,0,13,20160417
노원구,1,0,113,20160417
도봉구,1,0,53,20160417
동대문구,0,0,0,20160417
동작구,3,0,2653,20160417
마포구,0,0,0,20160417
서대문구,0,0,0,20160417
서초구,0,0,0,20160417
성동구,0,0,0,20160417
성북구,0,0,0,20160417
송파구,2,0,858,20160417
양천구,0,0,0,20160417
영등포구,2,0,625,20160417
용산구,2,0,12833,20160417
은평구,0,0,0,20160417
종로구,0,0,0,20160417
중구,0,0,0,20160417
중랑구,0,0,0,20160417
강남구,5,1,8453,20160418
강동구,0,0,0,20160418
강북구,0,0,0,20160418
강서구,0,0,0,20160418
관악구,0,0,0,20160418
광진구,1,0,5769,20160418
구로구,1,0,335,20160418
금천구,1,0,11,20160418
노원구,0,0,0,20160418
도봉구,0,0,0,20160418
동대문구,1,0,11,20160418
동작구,0,0,0,20160418
마포구,1,0,91,20160418
서대문구,0,0,0,20160418
서초구,0,0,0,20160418
성동구,1,0,200,20160418
성북구,2,1,2817,20160418
송파구,0,0,0,20160418
양천구,1,0,24,20160418
영등포구,0,0,0,20160418
용산구,3,0,3652,20160418
은평구,0,0,0,20160418
종로구,0,0,0,20160418
중구,0,0,0,20160418
중랑구,0,0,0,20160418
강남구,2,0,332,20160419
강동구,1,0,96,20160419
강북구,1,0,5361,20160419
강서구,1,0,166,20160419
관악구,0,0,0,20160419
광진구,1,0,15,20160419
구로구,1,0,77,20160419
금천구,0,0,0,20160419
노원구,0,0,0,20160419
도봉구,2,0,508,20160419
동대문구,0,0,0,20160419
동작구,0,0,0,20160419
마포구,0,0,0,20160419
서대문구,0,0,0,20160419
서초구,2,0,10458,20160419
성동구,0,0,0,20160419
성북구,0,0,0,20160419
송파구,0,0,0,20160419
양천구,2,0,50,20160419
영등포구,0,0,0,20160419
용산구,0,0,0,20160419
은평구,0,0,0,20160419
종로구,0,0,0,20160419
중구,1,0,4290,20160419
중랑구,0,0,0,20160419
강남구,0,0,0,20160420
강동구,1,0,20,20160420
강북구,0,0,0,20160420
강서구,1,0,20,20160420
관악구,0,0,0,20160420
광진구,0,0,0,20160420
구로구,2,0,7776,20160420
금천구,0,0,0,20160420
노원구,0,0,0,20160420
도봉구,1,0,1619,20160420
동대문구,0,0,0,20160420
동작구,1,0,33,20160420
마포구,1,0,41,20160420
서대문구,1,0,22,20160420
서초구,1,0,352,20160420
성동구,0,0,0,20160420
성북구,0,0,0,20160420
송파구,0,0,0,20160420
양천구,0,0,0,20160420
영등포구,0,0,0,20160420
용산구,0,0,0,20160420
은평구,2,0,1825,20160420
종로구,1,0,100,20160420
중구,2,0,331,20160420
중랑구,1,0,61,20160420
강남구,3,0,2335,20160421
강동구,2,0,504,20160421
강북구,1,0,280,20160421
강서구,2,0,1604,20160421
관악구,0,0,0,20160421
광진구,2,0,3291,20160421
구로구,0,0,0,20160421
금천구,1,0,64,20160421
노원구,0,0,0,20160421
도봉구,1,0,55,20160421
동대문구,1,0,201,20160421
동작구,1,0,0,20160421
마포구,0,0,0,20160421
서대문구,0,0,0,20160421
서초구,1,0,30,20160421
성동구,0,0,0,20160421
성북구,0,0,0,20160421
송파구,2,0,2409,20160421
양천구,1,1,185,20160421
영등포구,0,0,0,20160421
용산구,0,0,0,20160421
은평구,1,0,550,20160421
종로구,0,0,0,20160421
중구,1,0,495,20160421
중랑구,1,0,50,20160421
강남구,0,0,0,20160422
강동구,0,0,0,20160422
강북구,0,0,0,20160422
강서구,2,0,67,20160422
관악구,2,0,1627,20160422
광진구,1,0,55,20160422
구로구,0,0,0,20160422
금천구,0,0,0,20160422
노원구,1,0,9646,20160422
도봉구,0,0,0,20160422
동대문구,0,0,0,20160422
동작구,1,0,124,20160422
마포구,0,0,0,20160422
서대문구,1,0,31,20160422
서초구,0,0,0,20160422
성동구,0,0,0,20160422
성북구,0,0,0,20160422
송파구,1,0,5140,20160422
양천구,0,0,0,20160422
영등포구,1,0,231,20160422
용산구,0,0,0,20160422
은평구,0,0,0,20160422
종로구,0,0,0,20160422
중구,0,0,0,20160422
중랑구,2,0,456,20160422
강남구,1,0,3979,20160423
강동구,0,0,0,20160423
강북구,2,0,176,20160423
강서구,2,0,120,20160423
관악구,1,0,20,20160423
광진구,0,0,0,20160423
구로구,2,0,433,20160423
금천구,1,0,80,20160423
노원구,1,0,20,20160423
도봉구,1,0,160,20160423
동대문구,1,0,28,20160423
동작구,1,0,20,20160423
마포구,0,0,0,20160423
서대문구,1,0,15,20160423
서초구,2,1,352,20160423
성동구,1,0,2459,20160423
성북구,1,0,38,20160423
송파구,0,0,0,20160423
양천구,0,0,0,20160423
영등포구,1,0,105,20160423
용산구,0,0,0,20160423
은평구,1,0,100,20160423
종로구,1,0,100,20160423
중구,0,0,0,20160423
중랑구,0,0,0,20160423
강남구,0,0,0,20160424
강동구,2,0,50,20160424
강북구,0,0,0,20160424
강서구,1,0,165,20160424
관악구,0,0,0,20160424
광진구,0,0,0,20160424
구로구,0,0,0,20160424
금천구,0,0,0,20160424
노원구,0,0,0,20160424
도봉구,1,0,62,20160424
동대문구,0,0,0,20160424
동작구,0,0,0,20160424
마포구,1,0,15,20160424
서대문구,1,0,7,20160424
서초구,1,0,132,20160424
성동구,1,0,235,20160424
성북구,0,0,0,20160424
송파구,1,1,273,20160424
양천구,0,0,0,20160424
영등포구,1,0,462,20160424
용산구,1,0,13,20160424
은평구,1,0,30,20160424
종로구,0,0,0,20160424
중구,0,0,0,20160424
중랑구,0,0,0,20160424
강남구,3,0,23108,20160425
강동구,3,0,88,20160425
강북구,0,0,0,20160425
강서구,0,0,0,20160425
관악구,1,0,72,20160425
광진구,1,0,5992,20160425
구로구,1,0,554,20160425
금천구,0,0,0,20160425
노원구,0,0,0,20160425
도봉구,0,0,0,20160425
동대문구,0,0,0,20160425
동작구,0,0,0,20160425
마포구,0,0,0,20160425
서대문구,1,0,34,20160425
서초구,0,0,0,20160425
성동구,0,0,0,20160425
성북구,2,0,50,20160425
송파구,1,0,36,20160425
양천구,1,0,43,20160425
영등포구,0,0,0,20160425
용산구,0,0,0,20160425
은평구,0,0,0,20160425
종로구,0,0,0,20160425
중구,0,0,0,20160425
중랑구,0,0,0,20160425
강남구,0,0,0,20160426
강동구,0,0,0,20160426
강북구,1,0,55,20160426
강서구,0,0,0,20160426
관악구,1,0,50,20160426
광진구,0,0,0,20160426
구로구,1,0,16436,20160426
금천구,2,0,4735,20160426
노원구,1,0,20,20160426
도봉구,0,0,0,20160426
동대문구,1,1,8699,20160426
동작구,2,0,21609,20160426
마포구,0,0,0,20160426
서대문구,0,0,0,20160426
서초구,0,0,0,20160426
성동구,1,0,107,20160426
성북구,1,0,10012,20160426
송파구,1,0,330,20160426
양천구,0,0,0,20160426
영등포구,0,0,0,20160426
용산구,0,0,0,20160426
은평구,1,0,11,20160426
종로구,0,0,0,20160426
중구,0,0,0,20160426
중랑구,1,0,30,20160426
강남구,0,0,0,20160427
강동구,0,0,0,20160427
강북구,1,0,55,20160427
강서구,0,0,0,20160427
관악구,1,0,50,20160427
광진구,0,0,0,20160427
구로구,1,0,16436,20160427
금천구,2,0,4735,20160427
노원구,1,0,20,20160427
도봉구,0,0,0,20160427
동대문구,1,1,8699,20160427
동작구,2,0,21609,20160427
마포구,0,0,0,20160427
서대문구,0,0,0,20160427
서초구,0,0,0,20160427
성동구,1,0,107,20160427
성북구,1,0,10012,20160427
송파구,1,0,330,20160427
양천구,0,0,0,20160427
영등포구,0,0,0,20160427
용산구,0,0,0,20160427
은평구,1,0,11,20160427
종로구,0,0,0,20160427
중구,0,0,0,20160427
중랑구,1,0,30,20160427
강남구,3,0,8044,20160428
강동구,4,0,452,20160428
강북구,0,0,0,20160428
강서구,0,0,0,20160428
관악구,0,0,0,20160428
광진구,0,0,0,20160428
구로구,1,0,13,20160428
금천구,0,0,0,20160428
노원구,1,0,38,20160428
도봉구,0,0,0,20160428
동대문구,0,0,0,20160428
동작구,2,1,1042,20160428
마포구,2,0,121,20160428
서대문구,0,0,0,20160428
서초구,1,0,30,20160428
성동구,1,0,37,20160428
성북구,0,0,0,20160428
송파구,0,0,0,20160428
양천구,0,0,0,20160428
영등포구,3,0,21408,20160428
용산구,1,0,75,20160428
은평구,0,0,0,20160428
종로구,0,0,0,20160428
중구,1,0,429,20160428
중랑구,0,0,0,20160428
강남구,3,0,8044,20160429
강동구,4,0,452,20160429
강북구,0,0,0,20160429
강서구,0,0,0,20160429
관악구,0,0,0,20160429
광진구,0,0,0,20160429
구로구,1,0,13,20160429
금천구,0,0,0,20160429
노원구,1,0,38,20160429
도봉구,0,0,0,20160429
동대문구,0,0,0,20160429
동작구,2,1,1042,20160429
마포구,2,0,121,20160429
서대문구,0,0,0,20160429
서초구,1,0,30,20160429
성동구,1,0,37,20160429
성북구,0,0,0,20160429
송파구,0,0,0,20160429
양천구,0,0,0,20160429
영등포구,3,0,21408,20160429
용산구,1,0,75,20160429
은평구,0,0,0,20160429
종로구,0,0,0,20160429
중구,1,0,429,20160429
중랑구,0,0,0,20160429
강남구,3,0,8044,20160430
강동구,4,0,452,20160430
강북구,0,0,0,20160430
강서구,0,0,0,20160430
관악구,0,0,0,20160430
광진구,0,0,0,20160430
구로구,1,0,13,20160430
금천구,0,0,0,20160430
노원구,1,0,38,20160430
도봉구,0,0,0,20160430
동대문구,0,0,0,20160430
동작구,2,1,1042,20160430
마포구,2,0,121,20160430
서대문구,0,0,0,20160430
서초구,1,0,30,20160430
성동구,1,0,37,20160430
성북구,0,0,0,20160430
송파구,0,0,0,20160430
양천구,0,0,0,20160430
영등포구,3,0,21408,20160430
용산구,1,0,75,20160430
은평구,0,0,0,20160430
종로구,0,0,0,20160430
중구,1,0,429,20160430
중랑구,0,0,0,20160430
강남구,2,0,1606,20160501
강동구,2,0,20366,20160501
강북구,0,0,0,20160501
강서구,1,0,19,20160501
관악구,0,0,0,20160501
광진구,0,0,0,20160501
구로구,1,0,20,20160501
금천구,0,0,0,20160501
노원구,1,0,290,20160501
도봉구,2,0,193,20160501
동대문구,1,0,6737,20160501
동작구,0,0,0,20160501
마포구,0,0,0,20160501
서대문구,2,0,18825,20160501
서초구,1,0,300,20160501
성동구,0,0,0,20160501
성북구,1,0,488,20160501
송파구,4,0,16182,20160501
양천구,0,0,0,20160501
영등포구,1,0,204,20160501
용산구,0,0,0,20160501
은평구,0,0,0,20160501
종로구,1,0,100,20160501
중구,0,0,0,20160501
중랑구,1,0,220,20160501
강남구,0,0,0,20160502
강동구,2,0,435,20160502
강북구,0,0,0,20160502
강서구,2,0,616,20160502
관악구,1,0,30,20160502
광진구,2,0,200,20160502
구로구,2,0,19663,20160502
금천구,0,0,0,20160502
노원구,0,0,0,20160502
도봉구,0,0,0,20160502
동대문구,0,0,0,20160502
동작구,1,0,0,20160502
마포구,1,0,470,20160502
서대문구,1,0,64,20160502
서초구,2,0,385,20160502
성동구,0,0,0,20160502
성북구,0,0,0,20160502
송파구,1,0,3,20160502
양천구,1,0,435,20160502
영등포구,2,0,90,20160502
용산구,0,0,0,20160502
은평구,0,0,0,20160502
종로구,1,0,50,20160502
중구,0,0,0,20160502
중랑구,2,0,115,20160502
강남구,2,0,162,20160503
강동구,1,0,51,20160503
강북구,0,0,0,20160503
강서구,1,1,42862,20160503
관악구,3,0,195,20160503
광진구,2,0,5495,20160503
구로구,0,0,0,20160503
금천구,0,0,0,20160503
노원구,1,0,3623,20160503
도봉구,0,0,0,20160503
동대문구,1,0,126,20160503
동작구,1,0,20,20160503
마포구,1,0,30,20160503
서대문구,0,0,0,20160503
서초구,2,0,901,20160503
성동구,0,0,0,20160503
성북구,0,0,0,20160503
송파구,1,0,26,20160503
양천구,3,0,791,20160503
영등포구,1,1,459,20160503
용산구,0,0,0,20160503
