,,,,,,,,,,,단위 : 동
구분,구분,구분,합계,10년미만,10~15년미만,15~20년미만,20~25년미만,25~30년미만,30~35년미만,35년이상,기타
서울특별시,영등포구,문래동3가,  338 ,  13 ,  16 ,  8 ,  3 ,  6 ,  50 ,  216 ,  26 
서울특별시,영등포구,문래동4가,  475 ,  2 ,  4 ,  4 ,  2 ,  3 ,  22 ,  128 ,  310 
서울특별시,영등포구,문래동5가,  35 ,  8 ,  4 ,  2 ,  1 ,  6 ,  5 ,  9 ,  - 
서울특별시,영등포구,문래동6가,  46 ,  4 ,  15 ,  2 ,  2 ,  1 ,  6 ,  2 ,  14 
서울특별시,영등포구,신길동,"  1,242 ",  61 ,  64 ,  70 ,  158 ,  162 ,  186 ,  488 ,  53 
서울특별시,영등포구,양평동,  4 ,  - ,  1 ,  - ,  - ,  - ,  - ,  - ,  3 
서울특별시,영등포구,양평동1가,  256 ,  9 ,  7 ,  2 ,  17 ,  35 ,  24 ,  118 ,  44 
서울특별시,영등포구,양평동2가,  87 ,  6 ,  10 ,  8 ,  7 ,  8 ,  20 ,  26 ,  2 
서울특별시,영등포구,양평동3가,  116 ,  25 ,  16 ,  10 ,  4 ,  15 ,  25 ,  11 ,  10 
서울특별시,영등포구,양평동4가,  214 ,  32 ,  15 ,  13 ,  15 ,  33 ,  23 ,  78 ,  5 
서울특별시,영등포구,양평동5가,  77 ,  12 ,  7 ,  2 ,  10 ,  12 ,  4 ,  30 ,  - 
서울특별시,영등포구,양평동6가,  44 ,  5 ,  4 ,  2 ,  4 ,  5 ,  2 ,  22 ,  - 
서울특별시,영등포구,양화동,  31 ,  17 ,  - ,  1 ,  1 ,  8 ,  - ,  4 ,  - 
서울특별시,영등포구,여의도동,  253 ,  23 ,  20 ,  28 ,  29 ,  27 ,  59 ,  63 ,  4 
서울특별시,영등포구,영등포동,  222 ,  18 ,  19 ,  16 ,  26 ,  21 ,  23 ,  62 ,  37 
서울특별시,영등포구,영등포동1가,  80 ,  14 ,  17 ,  6 ,  2 ,  1 ,  6 ,  24 ,  10 
서울특별시,영등포구,영등포동2가,  390 ,  14 ,  10 ,  5 ,  18 ,  14 ,  32 ,  199 ,  98 
서울특별시,영등포구,영등포동3가,  302 ,  20 ,  13 ,  11 ,  7 ,  7 ,  29 ,  133 ,  82 
서울특별시,영등포구,영등포동4가,  192 ,  8 ,  7 ,  2 ,  9 ,  7 ,  17 ,  83 ,  59 
서울특별시,영등포구,영등포동5가,  274 ,  1 ,  3 ,  8 ,  14 ,  9 ,  20 ,  138 ,  81 
서울특별시,영등포구,영등포동6가,  200 ,  9 ,  4 ,  7 ,  13 ,  11 ,  12 ,  68 ,  76 
서울특별시,영등포구,영등포동7가,  199 ,  17 ,  12 ,  11 ,  17 ,  32 ,  15 ,  71 ,  24 
서울특별시,영등포구,영등포동8가,  99 ,  14 ,  9 ,  9 ,  7 ,  8 ,  12 ,  18 ,  22 
서울특별시,용산구,갈월동,  168 ,  5 ,  11 ,  - ,  4 ,  16 ,  11 ,  117 ,  4 
서울특별시,용산구,남영동,  168 ,  21 ,  1 ,  1 ,  6 ,  2 ,  14 ,  112 ,  11 
서울특별시,용산구,도원동,  16 ,  - ,  1 ,  3 ,  1 ,  3 ,  3 ,  4 ,  1 
서울특별시,용산구,동빙고동,  67 ,  5 ,  1 ,  5 ,  13 ,  5 ,  7 ,  26 ,  5 
서울특별시,용산구,동자동,  168 ,  6 ,  6 ,  4 ,  5 ,  9 ,  20 ,  114 ,  4 
서울특별시,용산구,문배동,  26 ,  2 ,  2 ,  - ,  1 ,  - ,  - ,  19 ,  2 
서울특별시,용산구,보광동,  166 ,  - ,  8 ,  14 ,  28 ,  20 ,  16 ,  76 ,  4 
서울특별시,용산구,산천동,  18 ,  1 ,  - ,  6 ,  4 ,  - ,  3 ,  2 ,  2 
서울특별시,용산구,서계동,  248 ,  23 ,  35 ,  10 ,  21 ,  16 ,  11 ,  111 ,  21 
서울특별시,용산구,서빙고동,  28 ,  1 ,  1 ,  1 ,  2 ,  9 ,  4 ,  7 ,  3 
서울특별시,용산구,신계동,  145 ,  6 ,  7 ,  2 ,  10 ,  11 ,  12 ,  77 ,  20 
서울특별시,용산구,신창동,  32 ,  4 ,  1 ,  2 ,  12 ,  2 ,  - ,  10 ,  1 
서울특별시,용산구,용문동,  168 ,  2 ,  7 ,  7 ,  11 ,  4 ,  10 ,  108 ,  19 
서울특별시,용산구,용산동1가,  4 ,  2 ,  - ,  2 ,  - ,  - ,  - ,  - ,  - 
서울특별시,용산구,용산동2가,  144 ,  8 ,  8 ,  2 ,  17 ,  9 ,  27 ,  72 ,  1 
서울특별시,용산구,용산동3가,  30 ,  11 ,  2 ,  1 ,  1 ,  - ,  3 ,  12 ,  - 
서울특별시,용산구,용산동4가,  2 ,  - ,  - ,  - ,  - ,  - ,  2 ,  - ,  - 
서울특별시,용산구,용산동5가,  11 ,  1 ,  - ,  - ,  1 ,  1 ,  1 ,  5 ,  2 
서울특별시,용산구,용산동6가,  12 ,  2 ,  - ,  2 ,  3 ,  - ,  4 ,  1 ,  - 
서울특별시,용산구,원효로1가,  201 ,  12 ,  5 ,  7 ,  19 ,  15 ,  14 ,  127 ,  2 
서울특별시,용산구,원효로2가,  237 ,  8 ,  8 ,  11 ,  16 ,  35 ,  12 ,  130 ,  17 
서울특별시,용산구,원효로3가,  116 ,  4 ,  6 ,  5 ,  25 ,  11 ,  8 ,  54 ,  3 
서울특별시,용산구,원효로4가,  70 ,  1 ,  2 ,  4 ,  2 ,  13 ,  11 ,  34 ,  3 
서울특별시,용산구,이촌동,  135 ,  7 ,  4 ,  4 ,  4 ,  2 ,  4 ,  107 ,  3 
서울특별시,용산구,이태원동,  696 ,  54 ,  20 ,  33 ,  71 ,  93 ,  102 ,  317 ,  6 
서울특별시,용산구,주성동,  3 ,  - ,  - ,  1 ,  - ,  - ,  - ,  2 ,  - 
서울특별시,용산구,청암동,  6 ,  - ,  1 ,  1 ,  1 ,  - ,  1 ,  2 ,  - 
서울특별시,용산구,청파동1가,  126 ,  40 ,  7 ,  2 ,  8 ,  2 ,  6 ,  56 ,  5 
서울특별시,용산구,청파동2가,  130 ,  23 ,  5 ,  8 ,  7 ,  11 ,  12 ,  61 ,  3 
서울특별시,용산구,청파동3가,  136 ,  - ,  12 ,  12 ,  12 ,  9 ,  16 ,  72 ,  3 
서울특별시,용산구,한강로1가,  166 ,  9 ,  11 ,  1 ,  2 ,  6 ,  31 ,  100 ,  6 
서울특별시,용산구,한강로2가,  295 ,  44 ,  20 ,  2 ,  13 ,  21 ,  32 ,  147 ,  16 
서울특별시,용산구,한강로3가,  265 ,  3 ,  15 ,  6 ,  18 ,  27 ,  29 ,  157 ,  10 
서울특별시,용산구,한남동,  593 ,  69 ,  33 ,  28 ,  54 ,  69 ,  78 ,  259 ,  3 
서울특별시,용산구,효창동,  107 ,  8 ,  11 ,  4 ,  13 ,  20 ,  13 ,  36 ,  2 
서울특별시,용산구,후암동,  277 ,  17 ,  15 ,  7 ,  29 ,  21 ,  28 ,  136 ,  24 
서울특별시,은평구,갈현동,  620 ,  34 ,  62 ,  38 ,  68 ,  130 ,  60 ,  225 ,  3 
서울특별시,은평구,구산동,  159 ,  10 ,  18 ,  4 ,  24 ,  39 ,  18 ,  44 ,  2 
서울특별시,은평구,녹번동,  320 ,  22 ,  26 ,  22 ,  31 ,  76 ,  45 ,  91 ,  7 
서울특별시,은평구,대조동,  503 ,  41 ,  30 ,  23 ,  52 ,  67 ,  36 ,  240 ,  14 
서울특별시,은평구,불광동,  682 ,  52 ,  38 ,  25 ,  33 ,  76 ,  65 ,  272 ,  121 
서울특별시,은평구,수색동,  238 ,  4 ,  11 ,  17 ,  24 ,  21 ,  36 ,  103 ,  22 
서울특별시,은평구,신사동,  317 ,  33 ,  28 ,  16 ,  35 ,  64 ,  37 ,  104 ,  - 
서울특별시,은평구,역촌동,  387 ,  43 ,  32 ,  19 ,  46 ,  81 ,  48 ,  116 ,  2 
서울특별시,은평구,응암동,  850 ,  77 ,  74 ,  46 ,  81 ,  154 ,  104 ,  303 ,  11 
서울특별시,은평구,증산동,  187 ,  3 ,  21 ,  17 ,  28 ,  25 ,  23 ,  68 ,  2 
서울특별시,은평구,진관동,  178 ,  103 ,  23 ,  12 ,  5 ,  1 ,  1 ,  19 ,  14 
서울특별시,종로구,가회동,  79 ,  7 ,  8 ,  7 ,  5 ,  - ,  1 ,  16 ,  35 
서울특별시,종로구,견지동,  60 ,  5 ,  8 ,  - ,  1 ,  - ,  3 ,  13 ,  30 
서울특별시,종로구,경운동,  41 ,  2 ,  4 ,  1 ,  3 ,  - ,  1 ,  9 ,  21 
서울특별시,종로구,계동,  83 ,  3 ,  - ,  1 ,  15 ,  6 ,  4 ,  20 ,  34 
서울특별시,종로구,공평동,  16 ,  - ,  - ,  - ,  - ,  1 ,  1 ,  3 ,  11 
서울특별시,종로구,관수동,  144 ,  8 ,  5 ,  5 ,  3 ,  - ,  8 ,  33 ,  82 
서울특별시,종로구,관철동,  187 ,  7 ,  3 ,  2 ,  7 ,  5 ,  20 ,  92 ,  51 
서울특별시,종로구,관훈동,  180 ,  10 ,  7 ,  5 ,  5 ,  5 ,  14 ,  54 ,  80 
서울특별시,종로구,교남동,  32 ,  - ,  1 ,  - ,  1 ,  - ,  3 ,  19 ,  8 
서울특별시,종로구,교북동,  7 ,  - ,  - ,  - ,  1 ,  - ,  - ,  4 ,  2 
서울특별시,종로구,구기동,  83 ,  11 ,  7 ,  4 ,  8 ,  11 ,  14 ,  24 ,  4 
서울특별시,종로구,궁정동,  16 ,  - ,  - ,  - ,  1 ,  4 ,  - ,  4 ,  7 
서울특별시,종로구,권농동,  58 ,  6 ,  4 ,  7 ,  5 ,  1 ,  3 ,  6 ,  26 
서울특별시,종로구,낙원동,  182 ,  10 ,  9 ,  10 ,  3 ,  11 ,  14 ,  63 ,  62 
서울특별시,종로구,내수동,  22 ,  1 ,  5 ,  1 ,  1 ,  - ,  1 ,  8 ,  5 
서울특별시,종로구,내자동,  86 ,  3 ,  4 ,  2 ,  2 ,  - ,  8 ,  4 ,  63 
서울특별시,종로구,누상동,  11 ,  3 ,  - ,  - ,  - ,  - ,  - ,  1 ,  7 
서울특별시,종로구,누하동,  61 ,  9 ,  4 ,  4 ,  3 ,  2 ,  1 ,  18 ,  20 
서울특별시,종로구,당주동,  54 ,  1 ,  - ,  2 ,  - ,  1 ,  3 ,  24 ,  23 
서울특별시,종로구,도렴동,  15 ,  1 ,  - ,  - ,  - ,  1 ,  1 ,  7 ,  5 
서울특별시,종로구,돈의동,  101 ,  6 ,  3 ,  3 ,  6 ,  5 ,  1 ,  21 ,  56 
서울특별시,종로구,동숭동,  156 ,  12 ,  14 ,  12 ,  26 ,  27 ,  16 ,  36 ,  13 
서울특별시,종로구,명륜1가,  78 ,  13 ,  1 ,  9 ,  12 ,  8 ,  7 ,  16 ,  12 
서울특별시,종로구,명륜2가,  153 ,  3 ,  6 ,  5 ,  20 ,  19 ,  11 ,  43 ,  46 
서울특별시,종로구,명륜3가,  92 ,  7 ,  5 ,  8 ,  19 ,  16 ,  8 ,  15 ,  14 
서울특별시,종로구,명륜4가,  153 ,  7 ,  5 ,  11 ,  23 ,  7 ,  7 ,  32 ,  61 
서울특별시,종로구,묘동,  110 ,  11 ,  4 ,  1 ,  1 ,  2 ,  9 ,  28 ,  54 
서울특별시,종로구,무악동,  33 ,  4 ,  2 ,  1 ,  2 ,  1 ,  3 ,  12 ,  8 
서울특별시,종로구,봉익동,  124 ,  16 ,  5 ,  2 ,  7 ,  9 ,  4 ,  14 ,  67 
서울특별시,종로구,부암동,  109 ,  13 ,  11 ,  6 ,  10 ,  9 ,  15 ,  32 ,  13 
서울특별시,종로구,사간동,  28 ,  1 ,  2 ,  1 ,  3 ,  2 ,  - ,  14 ,  5 
서울특별시,종로구,사직동,  50 ,  2 ,  1 ,  1 ,  1 ,  2 ,  1 ,  26 ,  16 
서울특별시,종로구,삼청동,  142 ,  27 ,  9 ,  3 ,  4 ,  5 ,  - ,  50 ,  44 
서울특별시,종로구,서린동,  27 ,  - ,  - ,  2 ,  2 ,  2 ,  3 ,  9 ,  9 
서울특별시,종로구,세종로,  84 ,  1 ,  - ,  3 ,  2 ,  6 ,  4 ,  42 ,  26 
서울특별시,종로구,소격동,  54 ,  8 ,  5 ,  1 ,  - ,  1 ,  2 ,  14 ,  23 
서울특별시,종로구,송월동,  1 ,  - ,  - ,  - ,  - ,  - ,  - ,  - ,  1 
서울특별시,종로구,송현동,  13 ,  - ,  - ,  - ,  1 ,  - ,  - ,  1 ,  11 
서울특별시,종로구,수송동,  50 ,  3 ,  5 ,  3 ,  1 ,  3 ,  5 ,  15 ,  15 
서울특별시,종로구,숭인동,  533 ,  17 ,  17 ,  30 ,  40 ,  73 ,  44 ,  237 ,  75 
서울특별시,종로구,신교동,  14 ,  2 ,  - ,  4 ,  - ,  1 ,  1 ,  2 ,  4 
서울특별시,종로구,신문로1가,  33 ,  1 ,  1 ,  3 ,  2 ,  1 ,  1 ,  16 ,  8 
서울특별시,종로구,신문로2가,  91 ,  4 ,  3 ,  6 ,  10 ,  7 ,  6 ,  24 ,  31 
서울특별시,종로구,신영동,  63 ,  4 ,  4 ,  - ,  6 ,  6 ,  10 ,  27 ,  6 
서울특별시,종로구,안국동,  51 ,  2 ,  - ,  1 ,  11 ,  - ,  2 ,  11 ,  24 
서울특별시,종로구,연건동,  77 ,  1 ,  4 ,  4 ,  23 ,  6 ,  7 ,  11 ,  21 
서울특별시,종로구,연지동,  138 ,  7 ,  7 ,  18 ,  21 ,  21 ,  6 ,  32 ,  26 
서울특별시,종로구,예지동,  247 ,  - ,  1 ,  1 ,  3 ,  20 ,  3 ,  89 ,  130 
서울특별시,종로구,옥인동,  57 ,  7 ,  3 ,  3 ,  1 ,  2 ,  3 ,  13 ,  25 
서울특별시,종로구,와룡동,  70 ,  12 ,  6 ,  2 ,  2 ,  - ,  4 ,  21 ,  23 
서울특별시,종로구,운니동,  45 ,  3 ,  3 ,  3 ,  2 ,  3 ,  2 ,  12 ,  17 
서울특별시,종로구,원남동,  122 ,  8 ,  8 ,  8 ,  6 ,  16 ,  13 ,  17 ,  46 
서울특별시,종로구,원서동,  42 ,  3 ,  - ,  1 ,  11 ,  2 ,  1 ,  8 ,  16 
서울특별시,종로구,이화동,  103 ,  6 ,  8 ,  2 ,  17 ,  20 ,  8 ,  25 ,  17 
서울특별시,종로구,익선동,  120 ,  13 ,  8 ,  7 ,  2 ,  2 ,  1 ,  11 ,  76 
서울특별시,종로구,인사동,  176 ,  3 ,  1 ,  1 ,  - ,  1 ,  3 ,  66 ,  101 
서울특별시,종로구,인의동,  82 ,  3 ,  3 ,  6 ,  - ,  3 ,  8 ,  28 ,  31 
서울특별시,종로구,장사동,  174 ,  - ,  2 ,  - ,  - ,  - ,  4 ,  64 ,  104 
서울특별시,종로구,재동,  71 ,  2 ,  2 ,  1 ,  2 ,  3 ,  4 ,  19 ,  38 
서울특별시,종로구,적선동,  41 ,  1 ,  5 ,  1 ,  1 ,  2 ,  2 ,  2 ,  27 
서울특별시,종로구,종로1가,  12 ,  - ,  1 ,  - ,  - ,  1 ,  1 ,  2 ,  7 
서울특별시,종로구,종로2가,  70 ,  - ,  - ,  4 ,  - ,  - ,  3 ,  32 ,  31 
서울특별시,종로구,종로3가,  112 ,  1 ,  - ,  - ,  2 ,  3 ,  5 ,  41 ,  60 
서울특별시,종로구,종로4가,  105 ,  - ,  - ,  - ,  2 ,  2 ,  4 ,  34 ,  63 
서울특별시,종로구,종로5가,  447 ,  2 ,  1 ,  7 ,  14 ,  1 ,  55 ,  214 ,  153 
서울특별시,종로구,종로6가,  183 ,  9 ,  9 ,  5 ,  14 ,  14 ,  19 ,  59 ,  54 
서울특별시,종로구,중학동,  20 ,  4 ,  - ,  - ,  - ,  - ,  2 ,  5 ,  9 
서울특별시,종로구,창성동,  40 ,  7 ,  1 ,  - ,  - ,  2 ,  - ,  18 ,  12 
서울특별시,종로구,창신동,  806 ,  10 ,  11 ,  26 ,  50 ,  55 ,  82 ,  410 ,  162 
서울특별시,종로구,청운동,  38 ,  4 ,  3 ,  3 ,  4 ,  6 ,  4 ,  8 ,  6 
서울특별시,종로구,청진동,  75 ,  6 ,  - ,  1 ,  - ,  1 ,  - ,  21 ,  46 
서울특별시,종로구,체부동,  66 ,  1 ,  - ,  2 ,  6 ,  3 ,  2 ,  13 ,  39 
서울특별시,종로구,충신동,  178 ,  13 ,  15 ,  5 ,  27 ,  31 ,  21 ,  22 ,  44 
서울특별시,종로구,통의동,  96 ,  9 ,  5 ,  3 ,  1 ,  3 ,  1 ,  20 ,  54 
서울특별시,종로구,통인동,  96 ,  12 ,  2 ,  4 ,  4 ,  7 ,  2 ,  26 ,  39 
서울특별시,종로구,팔판동,  62 ,  3 ,  7 ,  3 ,  1 ,  2 ,  1 ,  32 ,  13 
서울특별시,종로구,평동,  7 ,  - ,  - ,  - ,  - ,  - ,  2 ,  5 ,  - 
서울특별시,종로구,평창동,  165 ,  9 ,  15 ,  16 ,  29 ,  22 ,  20 ,  44 ,  10 
서울특별시,종로구,필운동,  72 ,  2 ,  5 ,  4 ,  3 ,  1 ,  3 ,  10 ,  44 
서울특별시,종로구,행촌동,  20 ,  - ,  2 ,  1 ,  4 ,  2 ,  2 ,  7 ,  2 
서울특별시,종로구,혜화동,  101 ,  7 ,  5 ,  4 ,  12 ,  11 ,  9 ,  32 ,  21 
서울특별시,종로구,홍지동,  66 ,  6 ,  6 ,  5 ,  5 ,  6 ,  9 ,  26 ,  3 
서울특별시,종로구,홍파동,  7 ,  - ,  - ,  - ,  - ,  - ,  2 ,  5 ,  - 
서울특별시,종로구,화동,  40 ,  3 ,  1 ,  1 ,  3 ,  2 ,  1 ,  11 ,  18 
서울특별시,종로구,효자동,  29 ,  9 ,  - ,  1 ,  - ,  1 ,  - ,  5 ,  13 
서울특별시,종로구,효제동,  202 ,  4 ,  8 ,  10 ,  23 ,  14 ,  8 ,  58 ,  77 
서울특별시,종로구,훈정동,  2 ,  - ,  - ,  - ,  - ,  1 ,  - ,  - ,  1 
서울특별시,중구,광희동1가,  179 ,  - ,  3 ,  9 ,  11 ,  9 ,  13 ,  94 ,  40 
서울특별시,중구,광희동2가,  88 ,  8 ,  3 ,  6 ,  8 ,  1 ,  6 ,  26 ,  30 
서울특별시,중구,남대문로1가,  21 ,  - ,  - ,  - ,  - ,  - ,  - ,  11 ,  10 
서울특별시,중구,남대문로2가,  14 ,  - ,  - ,  - ,  - ,  - ,  1 ,  7 ,  6 
서울특별시,중구,남대문로3가,  35 ,  - ,  - ,  - ,  - ,  1 ,  - ,  18 ,  16 
서울특별시,중구,남대문로4가,  77 ,  1 ,  - ,  - ,  1 ,  - ,  1 ,  63 ,  11 
서울특별시,중구,남대문로5가,  199 ,  4 ,  3 ,  3 ,  8 ,  4 ,  10 ,  111 ,  56 
서울특별시,중구,남산동1가,  33 ,  - ,  3 ,  3 ,  3 ,  3 ,  3 ,  8 ,  10 
서울특별시,중구,남산동2가,  85 ,  7 ,  3 ,  2 ,  5 ,  2 ,  18 ,  31 ,  17 
서울특별시,중구,남산동3가,  29 ,  3 ,  - ,  1 ,  1 ,  1 ,  2 ,  13 ,  8 
서울특별시,중구,남창동,  573 ,  8 ,  - ,  5 ,  7 ,  4 ,  9 ,  367 ,  173 
서울특별시,중구,남학동,  11 ,  - ,  1 ,  - ,  2 ,  1 ,  - ,  4 ,  3 
서울특별시,중구,다동,  66 ,  5 ,  2 ,  1 ,  4 ,  - ,  6 ,  31 ,  17 
서울특별시,중구,만리동1가,  59 ,  2 ,  2 ,  - ,  8 ,  - ,  1 ,  30 ,  16 
서울특별시,중구,만리동2가,  17 ,  - ,  4 ,  2 ,  - ,  1 ,  - ,  10 ,  - 
서울특별시,중구,명동1가,  83 ,  2 ,  1 ,  4 ,  - ,  - ,  - ,  44 ,  32 
서울특별시,중구,명동2가,  244 ,  7 ,  2 ,  - ,  - ,  2 ,  2 ,  180 ,  51 
서울특별시,중구,무교동,  29 ,  - ,  - ,  2 ,  - ,  1 ,  3 ,  19 ,  4 
서울특별시,중구,무학동,  43 ,  1 ,  2 ,  1 ,  1 ,  8 ,  8 ,  20 ,  2 
서울특별시,중구,묵정동,  96 ,  2 ,  3 ,  2 ,  8 ,  11 ,  10 ,  39 ,  21 
서울특별시,중구,방산동,  108 ,  2 ,  - ,  - ,  - ,  1 ,  - ,  55 ,  50 
서울특별시,중구,봉래동1가,  32 ,  1 ,  - ,  2 ,  - ,  2 ,  2 ,  19 ,  6 
서울특별시,중구,봉래동2가,  21 ,  - ,  1 ,  - ,  - ,  - ,  2 ,  11 ,  7 
서울특별시,중구,북창동,  122 ,  9 ,  - ,  - ,  1 ,  - ,  2 ,  76 ,  34 
서울특별시,중구,산림동,  108 ,  1 ,  - ,  - ,  3 ,  - ,  - ,  74 ,  30 
서울특별시,중구,삼각동,  11 ,  - ,  - ,  1 ,  - ,  - ,  - ,  6 ,  4 
서울특별시,중구,서소문동,  87 ,  3 ,  1 ,  3 ,  3 ,  1 ,  5 ,  40 ,  31 
서울특별시,중구,소공동,  56 ,  3 ,  - ,  1 ,  1 ,  1 ,  2 ,  32 ,  16 
서울특별시,중구,수표동,  53 ,  1 ,  - ,  - ,  - ,  2 ,  3 ,  33 ,  14 
서울특별시,중구,수하동,  5 ,  2 ,  - ,  - ,  - ,  - ,  - ,  3 ,  - 
서울특별시,중구,순화동,  32 ,  2 ,  3 ,  2 ,  - ,  2 ,  1 ,  15 ,  7 
서울특별시,중구,신당동,"  1,492 ",  82 ,  85 ,  89 ,  202 ,  290 ,  146 ,  522 ,  76 
서울특별시,중구,쌍림동,  141 ,  4 ,  6 ,  4 ,  7 ,  7 ,  7 ,  70 ,  36 
서울특별시,중구,예관동,  94 ,  3 ,  - ,  1 ,  - ,  5 ,  5 ,  47 ,  33 
서울특별시,중구,예장동,  57 ,  6 ,  2 ,  6 ,  8 ,  2 ,  2 ,  24 ,  7 
서울특별시,중구,오장동,  280 ,  6 ,  3 ,  1 ,  7 ,  6 ,  8 ,  232 ,  17 
서울특별시,중구,을지로1가,  30 ,  - ,  - ,  - ,  - ,  1 ,  2 ,  15 ,  12 
서울특별시,중구,을지로2가,  105 ,  6 ,  2 ,  - ,  1 ,  2 ,  4 ,  61 ,  29 
서울특별시,중구,을지로3가,  325 ,  - ,  2 ,  4 ,  4 ,  3 ,  30 ,  190 ,  92 
서울특별시,중구,을지로4가,  178 ,  4 ,  5 ,  3 ,  6 ,  1 ,  16 ,  90 ,  53 
서울특별시,중구,을지로5가,  128 ,  6 ,  5 ,  5 ,  1 ,  3 ,  14 ,  67 ,  27 
서울특별시,중구,을지로6가,  115 ,  2 ,  5 ,  8 ,  2 ,  6 ,  2 ,  76 ,  14 
서울특별시,중구,을지로7가,  55 ,  2 ,  3 ,  2 ,  3 ,  - ,  1 ,  22 ,  22 
서울특별시,중구,의주로1가,  8 ,  - ,  2 ,  - ,  - ,  - ,  - ,  2 ,  4 
서울특별시,중구,의주로2가,  44 ,  - ,  - ,  - ,  1 ,  1 ,  - ,  34 ,  8 
서울특별시,중구,인현동1가,  191 ,  - ,  1 ,  3 ,  2 ,  2 ,  10 ,  81 ,  92 
서울특별시,중구,인현동2가,  164 ,  - ,  - ,  5 ,  1 ,  2 ,  7 ,  67 ,  82 
서울특별시,중구,입정동,  156 ,  1 ,  - ,  - ,  3 ,  - ,  1 ,  70 ,  81 
서울특별시,중구,장교동,  5 ,  1 ,  - ,  - ,  - ,  - ,  1 ,  2 ,  1 
서울특별시,중구,장충동1가,  108 ,  6 ,  8 ,  3 ,  6 ,  13 ,  15 ,  43 ,  14 
서울특별시,중구,장충동2가,  177 ,  11 ,  9 ,  8 ,  15 ,  19 ,  11 ,  81 ,  23 
서울특별시,중구,저동1가,  21 ,  1 ,  - ,  - ,  - ,  1 ,  - ,  15 ,  4 
서울특별시,중구,저동2가,  124 ,  1 ,  2 ,  - ,  4 ,  3 ,  2 ,  82 ,  30 
서울특별시,중구,정동,  50 ,  2 ,  4 ,  2 ,  1 ,  3 ,  2 ,  23 ,  13 
서울특별시,중구,주교동,  249 ,  1 ,  4 ,  12 ,  13 ,  6 ,  7 ,  137 ,  69 
서울특별시,중구,주자동,  14 ,  - ,  - ,  2 ,  1 ,  2 ,  - ,  8 ,  1 
서울특별시,중구,중림동,  177 ,  7 ,  5 ,  10 ,  8 ,  10 ,  4 ,  101 ,  32 
서울특별시,중구,초동,  140 ,  2 ,  2 ,  3 ,  3 ,  2 ,  7 ,  79 ,  42 
서울특별시,중구,충무로1가,  94 ,  4 ,  1 ,  1 ,  - ,  2 ,  - ,  60 ,  26 
서울특별시,중구,충무로2가,  161 ,  14 ,  5 ,  1 ,  1 ,  4 ,  10 ,  111 ,  15 
서울특별시,중구,충무로3가,  143 ,  3 ,  2 ,  1 ,  3 ,  7 ,  1 ,  75 ,  51 
서울특별시,중구,충무로4가,  140 ,  2 ,  5 ,  1 ,  1 ,  6 ,  2 ,  65 ,  58 
서울특별시,중구,충무로5가,  127 ,  2 ,  3 ,  1 ,  10 ,  5 ,  7 ,  66 ,  33 
서울특별시,중구,충정로1가,  25 ,  1 ,  1 ,  - ,  1 ,  1 ,  1 ,  17 ,  3 
서울특별시,중구,태평로1가,  33 ,  - ,  - ,  2 ,  - ,  1 ,  1 ,  24 ,  5 
서울특별시,중구,태평로2가,  73 ,  - ,  - ,  1 ,  - ,  1 ,  1 ,  46 ,  24 
서울특별시,중구,필동1가,  88 ,  3 ,  1 ,  5 ,  7 ,  3 ,  2 ,  45 ,  22 
서울특별시,중구,필동2가,  192 ,  17 ,  16 ,  18 ,  26 ,  8 ,  7 ,  58 ,  42 
서울특별시,중구,필동3가,  140 ,  9 ,  20 ,  12 ,  23 ,  12 ,  4 ,  34 ,  26 
서울특별시,중구,황학동,  710 ,  48 ,  20 ,  31 ,  38 ,  59 ,  94 ,  304 ,  116 
서울특별시,중구,회현동1가,  224 ,  14 ,  6 ,  12 ,  18 ,  15 ,  9 ,  115 ,  35 
서울특별시,중구,회현동2가,  35 ,  4 ,  1 ,  1 ,  1 ,  1 ,  5 ,  15 ,  7 
서울특별시,중구,회현동3가,  23 ,  3 ,  - ,  - ,  - ,  1 ,  1 ,  11 ,  7 
서울특별시,중구,흥인동,  114 ,  9 ,  4 ,  2 ,  4 ,  16 ,  20 ,  50 ,  9 
서울특별시,중랑구,망우동,  622 ,  61 ,  48 ,  25 ,  85 ,  123 ,  135 ,  137 ,  8 
서울특별시,중랑구,면목동,"  1,429 ",  66 ,  71 ,  57 ,  190 ,  326 ,  286 ,  431 ,  2 
서울특별시,중랑구,묵동,  392 ,  30 ,  38 ,  16 ,  38 ,  82 ,  65 ,  119 ,  4 
서울특별시,중랑구,상봉동,  594 ,  76 ,  58 ,  46 ,  58 ,  84 ,  80 ,  189 ,  3 
서울특별시,중랑구,신내동,  313 ,  76 ,  47 ,  65 ,  64 ,  26 ,  14 ,  17 ,  4 
서울특별시,중랑구,중화동,  484 ,  16 ,  30 ,  31 ,  68 ,  97 ,  102 ,  140 ,  - 
